//Rank,User,Team,Points,Played,Combined,Best
498,KRAP3,Trexlertown Thunder Bears,21,12,796,4
499,batt27,Felton Plunkers,21,17,1247,4
500,SNHED,Starfleet RedshirtsPCK,21,19,766,6
501,andy00aggie,Rockwall Ballers,21,19,1197,4
502,Nelmit,Matagorda Bay Tides,21,20,1667,7
503,jimsteele1020,Buckeye Bombers,21,21,1386,5
504,ehartman877,Rancho Cucamonga Quakes,21,21,1524,10
505,drudonohue,Carlos Chaos Cats,21,23,852,7
506,golfhog44,Kenny G's Saxophones,21,29,1750,14
507,maverickrls,Brooklyn Big E's,21,42,3516,23
508,mookiesmith,Los Angeles All-Stars,20,2,120,2
509,fl0wers,Minneapolis Dontchaknows,20,2,220,3
510,Xracman,Utica BruDogs,20,6,138,2
511,Tom88,Krakow Hussars,20,10,739,5
512,chha1998,Tokyo Trail Blazers,20,11,320,4
513,krap4,Salisbury Wild Riders,20,12,539,5
514,pken3,Mishawaka Meteors,20,12,781,9
515,ezradenney,Al Amedans,20,12,874,6
516,krap6,Ocean Pines Pinenuts,20,13,960,8
517,Splashshots,Minnesota Loons,20,16,1164,5
518,Fightnchance,Fightz Dawgz,20,17,921,5
519,basgilmore,Harry's Team TTC,20,21,1444,13
520,laptophound,Rocky Mountain Gladiators DBL,20,22,1493,6
521,Jimbojones124,JUB JUB,20,23,785,10
522,Greggylad15,Southampton Sox,19,5,132,9
523,Attica,AOL AtticaOnline,19,5,138,2
524,mastastanza,Maryville Isotopes,19,5,283,5
525,smc250,San Antonio Rockets,19,6,180,4
526,tpyufejp,Mucha Fat Cat Fat Cat,19,6,478,8
527,dodgerblue42,Sandpoint Sasquatch,19,8,458,7
528,Dernatron26,Hobbiton Hobbits,19,10,454,4
529,Marburg95,Sedley Peanuts,19,13,868,12
530,SirPeanut,Lima Ligers,19,15,831,12
531,Duckaneer,Sierra Nevada Nuggets,19,15,1165,10
532,MikeAnhingas,Jacksonville Suns,19,16,1033,12
533,Weaklink1965,Woodstock Storm,19,18,1201,16
534,Yeen,Munich Black Cats,19,19,1174,15
535,Nsigg15,Madison Mallards,19,28,1986,26
536,Aircab77,Liberty Legends,18,5,124,2
537,scokap42,Maine Guides,18,6,177,4
538,Fred_Beretta,HickoryHoller JayBirds,18,6,358,7
539,Masten19,Yekaterinberg Yaks,18,7,362,7
540,sm6986,Rajasthan Rifles Rifles,18,7,409,3
541,Thedeityofice-PCK,Pittsburgh Ironmen - PCK,18,8,525,5
542,rsimon311_27,Edmond Yetis,18,9,412,5
543,jsitko2,Montrose Beach Piping Plovers,18,9,677,6
544,lewis1985,Scuderia Ferrari,18,13,964,18
545,Dakota_Tundra,West Chester Umakinz,18,14,762,20
546,Expos1969,Lachute Laurentides,18,15,939,18
547,Tornade,STMDB AS,18,16,1040,10
548,accismusfox,Rocky Mountain Vibes,18,17,1687,2
549,Fheee,Huntsville Sweet Biscuits,18,18,1033,8
550,Millertime059,Beaverton Brew Dogs,18,19,672,7
551,FlickOfTheWrist,SW Washington Black Bears,18,19,1505,9
552,HMoth,Hollywood Mothers,18,21,1625,16
553,ChinoVot,Madison Monsters,17,5,261,12
554,jjh471,Connecticut Not Loud People,17,5,277,4
555,Totaro,Kotonoha Akanetics,17,6,528,3
556,ob1,Minnesota Charlatans,17,8,364,14
557,BillPitt37,Bethlehem BP-37 Bombers,17,9,311,10
558,bakalbhenn,Sunnyvale Mustard Tigers,17,10,288,3
559,darrylm,Edmonton Prospects,17,10,315,11
560,StoneyPenguin20,Lincoln Mets,17,10,948,3
561,Doubleglaze,Roseburg River Hawks,17,14,887,7
562,CoachRuffy-ALT-1,Niagara Falls Wooden Barrels TTC,17,14,922,13
563,RamblinSoL,Ramblin Wreck,17,14,985,11
564,cubbyfanboy,Sydney Whalers,17,16,639,4
565,agile,Chicago Exploding Whales,17,17,635,8
566,CloveDistrict2,Paris Armada,17,20,1465,12
567,mjs2309,Kansas City Kings,17,21,1757,18
568,Vamplex,Ottawa Torch,16,2,25,2
569,stevenclase,Cleeveland Wings,16,2,59,3
570,BlueBaldric,Atlantis Ancients,16,4,113,9
571,qqqw,Dugwal Dirt Diggers,16,4,116,2
572,timomouse,Sandy Bees,16,6,237,10
573,n8kat,Tradewind Tides,16,7,538,14
574,PSYCHOG,Fishhawk Freedom,16,8,419,9
575,jeeplj,Lynchville Mobster,16,9,484,5
576,MurkyWaters,Bakersfield Tornado,16,11,391,6
577,millerp16,Biloxi Shuckers,16,12,428,5
578,dshaw47,Timbuktu Blues,16,12,782,7
579,pken2,South Bend Pugilistic Paddies,16,13,634,10
580,sdkoral,Bad Bunny Maranville,16,15,1173,23
581,GrooveJedi,Johnstown Squatch Nationals,16,18,1142,11
582,phillies07_08,Magnolia Rams,15,1,2,2
583,darkdimension,Dormammu Disciples,15,2,102,4
584,JeRP,Lawrence Wildboyz,15,3,176,4
585,2-seamer,Detroit Spirits,15,4,128,2
586,JmRoto,. Roto,15,4,432,3
587,AlbertPujols,Rosarito Ranas,15,6,103,5
588,googledrive,Olathe Falcons,15,6,274,2
589,TinkerEversChance,Chi City Ballerz,15,8,352,5
590,weirsy99,BAGgin' Dingers TTC,15,9,226,7
591,crouton215,Chicago Crouton Crushers,15,9,497,13
592,Panzeric,Blissfield Sugarboys,15,10,633,8
593,c6dandi,King Street Clubbers,15,13,549,4
594,cf97ab,London Tigers,15,13,1095,5
595,rokular01,Youngstown Ironmen,15,14,524,5
596,reddirtdodger,Norman Land Thieves,15,14,978,14
597,vbjb,Eagle Idaho Hawks,15,16,1150,10
598,HulkaMatt,Kobe Crows,15,18,1329,11
599,BigVizzle,Lexington Lightning,15,21,1557,19
600,Tamzin,Miami Tamps,15,21,1656,10
601,MortaleMago,Flagship City Kitties,15,42,3631,5
602,FrozenCola,Sacramento Rainiers,14,6,246,3
603,Hafer12180,Poulsbo Vikings,14,9,586,14
604,TVBen,Jubilife Luxrays,14,10,393,5
605,sloth_26,Brunswick Sloths,14,11,896,16
606,KRAP2,Hersham Horned Frogs,14,12,612,13
607,kmacdonald,Almont Boiler Makers,14,15,996,23
608,kglw,Bay View Blaze,14,16,1065,25
609,eggplantparmesan,Eggplant Parmesan,14,20,1360,12
610,ajslayer44,Winnipeg Team of Awesome,14,20,1648,12
611,brando99,Lyman Legends,13,3,67,4
612,shaderaith,Poulsbo Vikings,13,4,106,11
613,Rayzor,Shoebox Legends,13,4,113,3
614,bk4021,Omaha River Rats,13,6,155,6
615,Hi_clutch,City Cows,13,6,439,20
616,stoli314,Charleston Dirty Birds,13,7,358,8
617,davidelgin4,Lake Michigan Beach Bums,13,9,547,9
618,johngon,LAKE JACKSON BIG STICKS,13,9,677,7
619,ianofalltrades,Paso Robles Powerhouse,13,10,736,27
620,Masten,Edmonds Erasers,13,17,890,10
621,hexoiden,Boston Curves,13,17,1098,12
622,SouthSideDP,Leland Lefties,13,17,1154,15
623,Joshography,- I GOT YOUR SIX - - IGY6 -,13,18,1429,20
624,Cheesetruck25,Adidas Nylon Pants,13,19,1258,25
625,theroc44,New York Titans,12,4,85,9
626,SamMan7,Boston Ramblers,12,4,183,6
627,RyanHall,Oceanside Baseballroos,12,4,193,7
628,bierhoff00,Texas Briskets,12,5,169,5
629,Syt1976,Vienna Waltz Kings,12,6,167,7
630,coolnicwang,NIC GTpro PRS LTD-2015,12,6,201,7
631,tommyhoogy,Puget Sound Giant Pacific Octopi,12,7,747,8
632,Masonw,St. Louis Black Cats,12,8,691,6
633,LalaLord,Los Altos Spartans,12,8,696,7
634,RealVanillaGorilla,Epic Furries,12,9,455,19
635,rolen17,Wawa Cheesesteak Hoagies,12,9,579,15
636,Krap8,Delmarva Shorebirds,12,13,997,10
637,APB1990,Newcastle Magpies,12,15,936,22
638,jkai,Long Lake Dragons,12,15,1192,8
639,sasso,Mooresville Hyons,12,16,589,14
640,CT97,Cymru Crushers,12,18,727,15
641,Brent3232,BYU COUGARS,12,20,1526,21
642,textilemonster,Kokomo Automakers,12,21,1257,8
643,Smoke,BBQ Smoke Rings,12,21,1743,13
644,mcolhoun2,Doug Flynn Era TTC,11,2,56,8
645,kara,Karakorum Riders,11,2,62,5
646,mrogner,Chico Heat BFF,11,4,232,7
647,cwhitman,Castroville Mashers - CG DCFC,11,5,145,6
648,tommcaudillo,The Black Freighter TBD,11,5,539,11
649,bphilb123,Florida Lizards - BFF,11,6,284,9
650,tigertiger,Toronto Blue Jays,11,7,238,5
651,Anteaterpadre,Miramar Flying Tigers,11,7,672,9
652,guiletrud190,Longueuil Privateers,11,8,253,6
653,404found,Phoenix Rebrand 5,11,8,548,14
654,Pmustyle,Pe Diessy Avouaneurs,11,8,581,16
655,Lapillus,Halong Seafarers,11,11,654,11
656,pken5,Allentown Tiger Cats,11,12,559,9
657,s1c1l1anm0bst3r,Long Island Ducks,11,12,639,11
658,RalphKraft,Topeka SOX,11,12,1121,20
659,rwd072059,Dothan Peanuts,11,13,1154,6
660,Trosbo11,Cowtown Giants,11,16,608,10
661,Mikekem,Pasadena Wild Things,11,17,1409,15
662,JediRoninX,Jacksonville Rainstorm,11,18,1264,15
663,JAtlas,Vero Beach Screwballs,11,22,1831,35
664,BigDumper,Madison Park Zags,10,1,4,4
665,KHitt,Long Beach Gladiators,10,1,4,4
666,cbo49r,OBR Giants,10,1,4,4
667,teem1,Waimanalo Blues,10,1,4,4
668,adj202,Adubs Astros,10,1,5,5
669,mei,Eastern Throwers,10,2,115,7
670,RyeGuytheTechGuy,Old Factory Shakers,10,2,132,5
671,PeJo,Nantucket Sleighriders,10,3,70,6
672,metalypuppies2,Little Rock Grays,10,3,140,5
673,jaybran11,Freehold Thunder,10,4,146,3
674,sean11k,Las Vegas Gamblers,10,4,315,20
675,Grinch,Macedonia Villains,10,5,198,3
676,dpontier13,Omaha Twisters,10,6,262,8
677,CAMELSBACK,Venus Flytrap,10,6,285,6
678,William,Duluth Chiefs,10,6,352,10
679,Michigator,Pawtuckett Poets,10,7,341,19
680,OBEEFE,Kent Island Sharks,10,7,402,12
681,JDQUE96,Birmingham Black Barons,10,7,409,27
682,Rambler97,lost lake loons,10,8,306,8
683,TrityJ,Washington Nationals,10,9,591,9
684,Isaac292929,Belltown Crows,10,9,595,10
685,szczepam,Philly Phlyers,10,9,939,5
686,OrenthalGames,Deep Space Niners,10,11,447,8
687,selmes12,Jager Meisters,10,11,842,12
688,Wildzombie,Atlanta Yaks,10,12,500,10
689,corbino77,Moncton Mosquitos,10,16,1355,16
690,HarackPhoto,Westerly PauseOx WlyPox,9,3,188,30
691,awful021,Portland Crows,9,5,400,16
692,thelwynn,Laffy Comedians - CG,9,5,473,10
693,Paulus5513,Rotterdam Dragons,9,6,334,28
694,Bbarnett98,Reston Wranglers,9,6,372,15
695,ssuldae,BUSAN BLUE JAYS,9,6,453,5
696,pablogons,Squaxin Steelheads,9,7,209,10
697,BradChampion,Worcester Boys of Somers,9,7,493,21
698,PTL0,Boise Potato Mashers,9,7,567,28
699,Elite_Czar,Lawrence Lions,9,8,331,16
700,Kvothe,Horton Bay Hemingways,9,8,443,11
701,ztevans-ttc,Atlanta Braves TTC,9,9,352,14
702,Jhaelen,Milwaukee Milkmen,9,9,496,21
703,gamernamer05,Morton Green Pumpkins,9,9,528,27
704,smilbuddylee,Strandquist Warriors,9,9,548,26
705,codyjwertz,Duluth Deviled Lettuce,9,10,963,20
706,Engra0061,Brooklyn Tip-Tops,9,11,614,17
707,jerseymk,Ocean City Islanders,9,11,793,13
708,mcreynoldsam,Rockwall Winguts,9,22,1581,18
709,speedbeastx,Chicago Spuds,8,3,57,7
710,warkol,Washington Senators,8,4,68,11
711,jkmoney044,Fresno Fupas,8,4,140,9
712,Lordpig,IRB Iron Pigs,8,5,244,13
713,chewythewookie,Detroit Wookies PCK,8,5,317,13
714,hui,Taiwan Taipei,8,6,197,5
715,jays4life,Montreal Expos,8,7,576,20
716,trojanmanPO,Everett Aquasox PO,8,8,269,12
717,bongtana,bongtana bongtana,8,8,902,16
718,Bobble,Bobble Socks F2P,8,9,499,9
719,aikotoba,TAIPEI BUNNY,8,9,515,21
720,krashl007,Detroit Sultans of Swing,8,9,647,14
721,tonkmato,Tennessee Trash Pandas,8,9,674,16
722,bryce_harper_3,Chicago Commies,8,10,707,13
723,IceFox,Jeju City Foxes,8,13,953,30
724,TheMcMani,Merrick Mayhem,8,14,1349,17
725,PlayBall2020,Toledo Mighty Hens,8,15,1060,12
726,MalRn,MalReynolds Brownshirts,8,21,985,8
727,davemacknis,Tegridy Farms Weed,7,2,26,9
728,akaHoudini,Hunlock Creek Phillies,7,2,30,8
729,RiverTrippin,Southern Illinois River Bandits,7,2,37,6
730,dirtycheetah,Dirty Cheetahs,7,2,42,9
731,dublin,Dublin Greens,7,2,46,13
732,Infinite,Murray Giants,7,2,50,10
733,dash,Base Stealers,7,2,52,14
734,Bigtoe26,Duluth Superiors,7,2,58,19
735,junhs,HILITE RECORDS,7,2,59,15
736,RAM24,Blackstone Miners,7,3,167,11
737,zacxor,Senftenberg Moshers,7,4,115,8
738,weesnaw,Santa Cruz Banana Sluggers,7,4,285,13
739,austin09,Presidential Naptime,7,5,328,11
740,reevesa1,Kenmore Busters,7,5,380,12
741,double,State of the Sim Leagues TTC,7,6,370,7
742,bken,Highland Horned Frogs,7,6,555,27
743,ClarenceRutherford,Htown Homers,7,7,430,12
744,Vialabo,El Vampiro Ankle Biters,7,7,549,10
745,geno36,BunDang TyChe,7,7,840,12
746,becksaysno,Raleigh Rubadubs Rubadubdubs,7,8,352,12
747,petrichor_PCK,Punxsutawney Pandas PCK,7,8,398,34
748,xekyn92,London Ocelots,7,10,550,15
749,mcolhoun,I Love NY TTC,7,10,743,31
750,dhornermb,Country Clubbers,7,10,834,10
751,mfaybik,Faybik Narwhals,7,12,1242,10
752,JRobs42,Tewksbury Minutemen,7,14,1091,32
753,yetibon,Napoleon Bonapartes,7,16,1139,15
754,camel,Dunwich Horror,7,18,1448,21
755,Jerthebear,Milwaukee Milkmen,6,1,6,6
756,streamteam,Charlotte Dachshunds - GH,6,1,8,8
757,kmg555,Indio 49ers,6,1,9,9
758,ssanger1974,Southside Hitmen - HOTL,6,1,14,14
759,The-Answer,Anaheim Angels,6,1,28,28
760,butterspoon,Prairieville Gophers,6,2,28,12
761,dmsg201,Covington Blue Sox,6,2,53,13
762,BeamZ,Modesto Nuts,6,2,71,7
763,jjsavage,Shawnee Cougars,6,2,73,5
764,domino,Gamehouse Dominos,6,2,79,11
765,RedHistorian,Millbrook Dam Busters - HotL,6,2,85,15
766,miyuki,Tokyo Captains,6,2,119,12
767,Moneymanny22,Montreal Expos,6,2,122,5
768,MMCOLDAGAIN,City Hospital Doctors,6,2,123,12
769,TonySpumoni,Cascade Blizzard,6,3,83,5
770,fightz,fightz Raiders,6,3,99,6
771,au3rupy3,Taichung Goways,6,3,103,6
772,bksenior,Canasty Street Weirdos,6,3,136,20
773,Warhawk,Arcadia Wyverns,6,3,158,8
774,last4920,Angus Jackrabbits,6,3,172,12
775,PTBaker,Freedom Grabbers - HotL,6,3,187,14
776,Kavon97,Nova Stars,6,3,218,55
777,bucs,Pitt Bucs,6,4,85,15
778,OJsOtherGlove,Da Bears PCK,6,4,173,8
779,MemeManFlan,Fitchburg Falcons,6,4,608,16
780,sean11g,Orlando Dreams,6,4,648,15
781,joekelly161616,Twin Lakes Townies,6,5,222,7
782,jocan44,Pensacola Swampangels,6,5,660,14
783,ColonelJW,Gainesville Colonels,6,6,170,13
784,ErichIngram,Wawa Soft Pretzels,6,7,524,30
785,TheGreatBambi,1st Class Millionaires,6,7,772,17
786,cakester5000,Montana Cakester,6,8,912,47
787,qm3125,Dungeon Meshi Marcille,6,9,517,11
788,fightinvegans,Ungentlemanly Fightin' Fellows TTC,6,9,531,22
789,Housebuster,Charlotte Horsemen,6,9,565,16
790,joelszak,Sedona Sky Readers,6,9,689,29
791,krx929,Pennsylvania Quackers,6,9,718,20
792,dodgers7777,San Jose Cat Army,6,10,376,15
793,Leif2022,Minneapolis Millers,6,10,595,13
794,Norejus,Lovecraft City Werewolves,6,10,773,21
795,ItsLolgical,Siloam Springs Brookrunners,6,10,780,16
796,piemeister,Gloucester Township Goblins,6,11,935,30
797,geopet,Geoville World Pets,6,11,1016,32
798,crouton1971,Tennessee Tornado Bats,6,12,781,20
799,Karamba88,Krakow God Honour Fatherlan,6,18,1339,40
800,ztevans-ft,'Old People Doing Stuff' TTC,6,20,1707,29
801,FlagOfUlysses,People's Red Army,5,3,212,58
802,Bender4k,Findlay Brew Crew,5,4,187,18
803,AdmiralBertTruth,Lemoore LeMonsters,5,4,256,29
804,dcaframe,Wind Point Brewers,5,5,130,17
805,Evno,Tyler Thumbsmashers,5,5,273,17
806,matsustrak3,Borocay Bombardiers,5,5,273,31
807,rtoro5,Gateway City Gas House Gaang,5,5,310,22
808,xplisit129,Carthage Elephants,5,5,327,10
809,Steevo,Ahuntsic Big Orange Birds,5,6,185,9
810,ESPN,Richmond Highlanders,5,6,259,9
811,JSW123,Melbourne Criminals,5,6,389,18
812,MJBreit,Tulsa Doom,5,6,406,27
813,boredmetsfan,Beacon Falls Wet Bandits,5,7,237,16
814,BigRedMachine,Spring Breakers,5,7,276,10
815,thatllhappen,Vista Views,5,7,542,18
816,arejujas,Fusion M Asere QueBola,5,8,853,27
817,TheTyler,Boston Shamrocks,5,10,529,12
818,haynhuss,Wailuku Hurricanes,5,10,652,26
819,shjking71,Hwaseong Bombers,5,10,705,40
820,delrancho153,Mesa Jackrabbits,5,10,729,37
821,lightmoon,Spite Store Hoot Owls,5,10,1014,24
822,idk,Petersburg Shockers,5,11,868,30
823,kenw62356,Low Country Gators,5,11,914,28
824,deldah35,Bedford Phillies,5,11,971,23
825,trojanman,Everett Aquasox,5,12,633,23
826,tdavis92017,San Diego Billie Goats,5,13,712,20
827,KoaDaBoa808,Honolulu Warriors,5,14,1097,24
828,CRang,Champion Rangers,5,19,1788,30
829,ChestRockweil,Reston Gunners,4,2,30,13
830,VixVapo,Livonia Trapaholics,4,2,32,14
831,CptKegLeg,St. George Dukes,4,2,36,16
832,north,Winterfell Northerners,4,2,67,17
833,maker,King Makers,4,2,67,31
834,DarthSull,San Diego Sith Lords,4,2,78,32
835,shirasu,Fuji Assassins,4,2,84,30
836,ilay620,Las Vegas Bat Country,4,2,85,25
837,docox388,Twin City ThunderBirds,4,2,121,57
838,katybass2004,Birmingham Astros,4,3,72,14
839,Brayden15,Long Island Ducks,4,3,90,13
840,Joetime,Dunedin Standard Poodles,4,3,102,20
841,cmanahan525b,Tulsa Drillers,4,3,145,17
842,Itealo55,Itealo GameGetters,4,3,159,19
843,Cenambik,Lincoln Prairie Fire,4,4,137,15
844,toastytrost,Morris Mallards,4,4,161,10
845,dmacgreg,Gonzaga Bulldogs,4,4,202,19
846,Huskies,Arizona Huskies,4,4,219,35
847,Andy,TROUT METEOR,4,4,241,29
848,Briar,Bumpass Donkeys,4,4,264,19
849,kanj_le_manj,Fukuoka Samurai,4,4,343,25
850,CoachSeering,Illinois College Blueboys,4,4,384,34
851,Trenchgun,Homestead Greys,4,4,451,52
852,stan1947,Team Dynasty Screamin Eagles,4,5,182,12
853,IceRayn5,Camjaveratyn O-Forge,4,5,208,23
854,fluffydawg987,Maine Red Claws,4,5,273,27
855,BryceBears,Kobuk Polar Bears,4,5,363,26
856,hipandkneedoc,Asbury Springboks,4,5,479,21
857,setzer42,Idaho Spuds,4,5,544,41
858,jaw1727a,Corpus Christi Hooks,4,6,232,11
859,Jayke14,Mary Washington Eagles,4,6,233,10
860,ArtistRanger2,Toronto Terns PCK,4,6,526,30
861,Frosty24,Chicago Cubs,4,6,538,18
862,Skotrix,Winnipeg Warriors,4,7,299,15
863,motyatucker,Ithaca Isotopes,4,7,505,33
864,NoahRoman12,Hononegah Hornets,4,8,437,24
865,k1nga1obar,Brooklyn Sunbirds,4,8,545,27
866,Bentlizard65,Bedrock Boulders,4,8,611,31
867,syaver,Carleton Place Moon Mammoths,4,9,766,32
868,Griffins,Raytown Battle Kings,4,9,847,17
869,rrajeevy,New York Jackhammers,4,10,1005,28
870,apkaufman,Cleveland Fighting Walleye,4,11,1127,30
871,stormybacca,Neo Roaring Twenties TTC,4,21,2127,19
872,aaronrl412,Bikini Bottom Jellyfish,3,1,9,9
873,ijcrichton3,Beckington Historicals,3,1,9,9
874,WeissDownsSoler,Jeju Tarheels,3,1,10,10
875,psyro23,Statesville Shadowcats,3,1,10,10
876,gothmoney,Gdansk Mariners,3,1,11,11
877,10ozBud,IM FEDUP,3,1,12,12
878,Epicque,Hawaii Dolphins,3,1,13,13
879,jjhels,OKC Black Bears,3,1,13,13
880,vivmeep,Tuskvale Mammoths,3,1,13,13
881,JohnnyKing,Houston Lake Monsters,3,1,14,14
882,WARBot,. -,3,1,15,15
883,Auto777,New Bedford Nuts,3,1,16,16
884,Snake_Plissken,Kingsport Ancients,3,1,16,16
885,Stephen172,Norfolk Gamecocks,3,1,16,16
886,loon,Norfolk Cyclones,3,1,17,17
887,thetuchman,AFC Richmond,3,1,17,17
888,Doctor_Gonzo,Salty Hall Monitors TBD,3,1,22,22
889,matsustrak2,Duarte Daves,3,1,23,23
890,adamhansolo,Moon Men,3,1,26,26
891,frankniro6,Milford Townies,3,1,26,26
892,thaines,Jamestown Highlanders,3,1,26,26
893,Hwilensky,Forest Hills Hilltoppers,3,1,27,27
894,Sulha,Anyang Baekho,3,1,27,27
895,soboro,Guemjeong GoldenFishes,3,1,28,28
896,Zippy,Greensboro Thrashers,3,1,31,31
897,abangs,Chickaluma Cluckers,3,1,31,31
898,bucknasty23,Erie Gorillas,3,1,32,32
899,admiralrpi,Poplar Bluff Admirals,3,1,33,33
900,Spmartin1993,Columbus Fire Ants,3,1,40,40
901,Tek15,Ottawa HammerhE6ds,3,1,45,45
902,whoamisir,Sandy Tiger Sharks,3,2,49,14
903,Nukester,NY Dirtywater Dogs,3,2,49,16
904,choi9899,Pohang Steel,3,2,55,9
905,xx420yoloswag,Falador Rioters Dscim,3,2,60,14
906,alsocoleman,Big Yahoo Ball Club,3,2,62,15
907,zachbl757,San Diego Hilario's,3,2,68,12
908,chsfb75,Mishawaka Shoe Raiders,3,2,73,13
909,akap2010,Olney Squirrels,3,2,73,15
910,dirja,Jakarta Tigers,3,2,96,29
911,PLR2112,Moria Balrogs,3,2,111,31
912,Rottens,Really Rottens,3,2,119,32
913,esasky,Dizzy Esasky,3,2,122,16
914,angelsplayer27,Sacramento Gunners,3,2,133,17
915,DaxPlatinum,Fargo Fall Guys,3,2,136,29
916,TheWriter,Milwaukee Butchers,3,2,136,29
917,EVCinNYC2,TTC World Baseball Classic,3,2,144,28
918,AW13_Theme,Rocktober TTC,3,2,148,20
919,Cap_Dew,Carolina Sasquatch,3,2,161,42
920,hooper4ever,Largo Pirates,3,2,262,31
921,james4112,Trois-Rivieres Red Rhynos,3,2,268,24
922,Scorpio74,Virginia Generals,3,3,118,14
923,janitor,Springfield Scrubbers,3,3,123,11
924,geysers,Tuscaloosa Thunderbirds,3,3,145,28
925,juicemoya,San Francisco Mouth Pounders,3,3,148,18
926,rmh,CT Ospreys,3,3,164,9
927,Constabie,Numenor Faithful,3,3,180,32
928,brsexton42,Bensylvania Zephyrs,3,3,203,16
929,Mysttornado,STMDB EXPOS,3,3,480,44
930,stan-theman,Chesapeake Bay Shoremen,3,4,131,19
931,StGAdam,Dallas DFWs,3,4,147,26
932,psmith922,Glendale Suave House,3,4,188,34
933,Broadstlegends,Gettysburg Federals,3,4,293,32
934,Coop15,New York Knights,3,4,304,12
935,tmichaels123,St. Peluso Spidermonkeys,3,4,321,23
936,Warfsu3,Nippon Ham Fighters,3,5,205,10
937,kuo,Taiwan Kuo Chen,3,5,224,14
938,Jblackwood87,Long Island Ducks,3,5,348,23
939,dag,Chicago Rat Finks,3,5,350,32
940,ColeTop10,Toronto Terns,3,5,363,34
941,playtime,Calgary Diamond Dachshunds,3,5,365,19
942,Clutschman,Alpine Strangers,3,5,539,34
943,ryan-koziol,Chicago Gamblers - E6,3,6,395,42
944,buddyleesmil,Newfolden Nordics,3,6,492,28
945,MonsterMasher5,Guelph Gryphons,3,7,396,17
946,BBraves,Bethlehem Braves,3,10,786,38
947,mikescott25,Kentucky Headhunters,3,14,1377,37
948,JoeQuills,Philadelphia Unathletics,2,2,58,29
949,BONESAWISREADY,Dertroit Beisbolcats,2,2,71,24
950,OpTiamBlitZ,Charlotte Eagles,2,2,75,25
951,cajafuerte14,Elsinore Daggered Nine,2,2,81,39
952,raithshade,Ryansville Ryans,2,2,82,36
953,nightsong,Indo Nightsongs,2,2,83,28
954,ZigglarsTusk,Detroit Mustangs,2,3,111,30
955,TheBurg11,Stuart City Surrender Cobras,2,3,127,17
956,Jojorabbit21,Football Manager 2012,2,3,150,31
957,ThePhantomPoo,Aurora Angels,2,3,161,24
958,revdbone,Calgary Cannons,2,3,193,47
959,dwiz7,Frederick Ghost Hounds,2,3,207,43
960,TyReis,Rosemount Thieves,2,3,212,41
961,Dohyuk_Athletics,Paramus Fisher Cats,2,3,215,35
962,iamxplisit,Pensacola Pinstripes,2,3,218,30
963,Chrisbaseball7,Oregon Ducks,2,4,184,17
964,mraudit2,Boston Reed Sox TTC,2,4,278,33
965,mcmiller999,Hagerstown Hellgramites,2,4,338,38
966,Veste,Roaming Tortoises,2,4,359,18
967,pken8,Fenwick Ferrets,2,4,389,41
968,jk11,Orlando Blue Waves,2,4,484,37
969,piatesfan79,Bull City Bombers,2,5,169,17
970,tjbarnaba,Springfield Isotopes,2,5,183,21
971,easyriko,Rikoville Rikostars,2,5,243,20
972,GatorChomp,Charlevoix Walleye,2,5,377,55
973,ManBehavinBadly,Casey 2 Cans,2,5,517,55
974,Kebort31,French Creek Valley,2,5,557,50
975,JACKDADI,Fredericton Brick Squad,2,6,462,53
976,tksnow8,Seattle SuperSonics,2,6,507,45
977,pken4,Clay Feet,2,6,515,27
978,jvanwinkle72,Jacksonville Cardinals,2,6,536,33
979,Blazeswim,Crown Point Corn Dogs,2,6,637,36
980,hedders8,Manchester Atoms,2,7,304,20
981,Dal8847,Grand Rapids Warriors,2,7,540,44
982,Blacktrip,Beaverton Black Wolves,2,7,637,30
983,dougthecanuck,Greenisland Blue Jays,2,8,391,22
984,beaureese,Charlotte Phighters,2,8,679,36
985,txtomster,Anderson (TX) Red Raiders,2,8,1072,57
986,PAF,Gladstone Athletics,2,9,792,34
987,rpatti47,Jersey Devils,2,10,390,25
988,No_Moneyball,Oakland Athletics,2,11,958,27
989,xyzzy,Murandy Bulls,2,11,992,45
990,naesc76,Burlington Baboons,1,1,17,17
991,Talonx,Mount Juliet Golden Retrievers,1,1,18,18
992,parkjihyo3,sf onces,1,1,18,18
993,NationalizeMLB,GC Strength,1,1,19,19
994,PreFightDonut,Everett Aquasox,1,1,19,19
995,clavette2,Connecticut Stripers,1,1,20,20
996,coffeyfiend,Rodeo City Wildcats,1,1,20,20
997,demfrostytoes,Dallas Pirates,1,1,20,20
998,jbiggs78,Charlotte Hellcats GH,1,1,20,20
999,julie,San Antonio Beach Boys,1,1,20,20
1000,BugJug,Marlborough Shoemakers,1,1,21,21
1001,Metallical,Super Luffy Mawrinas,1,1,21,21
1002,jdfisher91,Norwalk Suns,1,1,21,21
1003,jollygoodlad,Las Vages,1,1,22,22
1004,Cloud87man,Songdo Eagles,1,1,24,24
1005,MulletWithBuffaloWings,St. Louis Sparkies,1,1,25,25
1006,gricky_grimez,Culver City Glizzies,1,1,25,25
1007,jacobb0321,Toledo Mudhens,1,1,25,25
1008,yaoshow,Busan Nose Dogs,1,1,25,25
1009,Fable,Champaign Cornbelters,1,1,26,26
1010,Magenta_Face,Sacramento Magpies,1,1,26,26
