POS,Name,First Name,Last Name,ORG,HT,WT,B,T,VAL,CTM,CFR,CYear,CEra,ST,CID,Tier,Title,L10,VAR,VLvl,BABIP,GAP,POW,EYE,K's,BA vL,GAP vL,POW vL,EYE vL,K vL,BA vR,GAP vR,POW vR,EYE vR,K vR,BUN,BFH,BBT,GBT,FBT,STU,CON,PBABIP,HRA,STU vL,CON vL,PBABIP vL,HRA vL,STU vR,CON vR,PBABIP vR,HRA vR,FB,CH,CB,SL,SI,SP,CT,FO,CC,SC,KC,KN,PIT,G/F,VELO,Slot,PT,STM,HLD,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,P,C,1B,2B,3B,SS,LF,CF,RF,P Pot,C Pot,1B Pot,2B Pot,3B Pot,SS Pot,LF Pot,CF Pot,RF Pot,SPE,SR,STE,RUN,G,GS,PA,AB,H,1B_1,2B_1,3B_1,HR,RBI,R,BB,IBB,HP,SH,SF,CI,K,GIDP,RC,WPA,wRC,wRAA,WAR,PI/PA,SB,CS,wSB,UBR,G_1,GS_1,W,L,HLD_1,SD,MD,IP,BF,AB_1,1B_2,2B_2,3B_2,HR_1,R_1,ER,BB_1,IBB_1,K_1,HP_1,SH_1,SF_1,WP,BK,CI_1,DP,GF,IR,IRS,pLi,PI,GB,FB_1,SB_1,CS_1,WPA_1,WAR_1,rWAR,SIERA,G_2,GS_2,TC,A,PO,E,DP_1,TP,RNG,ZR,EFF,SBA,RTO,IP_1,PB,CER,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,FRM,ARM
CL,Aroldis Chapman,Aroldis,Chapman,Bluff City Blues,6' 4',235 lbs,L,L,101,Chicago Cubs,CHC,2016,2015+,CS,86413,Perfect,Clubhouse - Baseball Reference 6  CL Aroldis Chapman  CHC  2016,0,N,0,1,3,1,3,1,1,3,1,3,1,1,3,1,3,1,22,1,Normal,Normal,Normal,180,87,134,153,166,50,151,171,184,97,128,147,145,-,-,147,-,116,-,-,-,-,-,-,3,NEU,100+,OTT,Normal,17,49,-,-,-,29,20,24,23,10,4,7,57,-,-,-,-,-,-,-,-,57,-,-,-,-,-,-,-,-,16,4,6,28,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00,0,-0.0,0.0,0.00,0,0,0.0,0.0,52,0,0,0,0,0,0,23.0,86,72,5,1,0,1,3,3,11,0,16,0,2,1,2,0,0,2,0,2,0,2.30,0,27,24,0,0,0.0,0.2,1.6,4.70,63,0,15,11,4,0,0,0,1.80,0.3,1.079,0,0,75.0,0,0,13,11,0,0,0,0,0,0,0,0,-0.1,0.0
CL,Aroldis Chapman,Aroldis,Chapman,Beantown Bros,6' 4',235 lbs,L,L,101,Chicago Cubs,CHC,2016,2015+,CS,86413,Perfect,Clubhouse - Baseball Reference 6  CL Aroldis Chapman  CHC  2016,0,N,0,1,3,1,3,1,1,3,1,3,1,1,3,1,3,1,22,1,Normal,Normal,Normal,180,87,134,153,166,50,151,171,184,97,128,147,145,-,-,147,-,116,-,-,-,-,-,-,3,NEU,100+,OTT,Normal,17,49,-,-,-,29,20,24,23,10,4,7,57,-,-,-,-,-,-,-,-,57,-,-,-,-,-,-,-,-,16,4,6,28,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00,0,-0.0,0.0,0.00,0,0,0.0,0.0,41,0,0,0,0,0,0,12.0,56,48,10,1,0,1,3,3,8,0,16,0,0,0,0,0,0,0,0,0,0,2.05,0,9,11,0,0,0.0,0.2,0.6,3.53,63,0,4,3,1,0,0,0,0.57,-0.4,.809,3,1,63.2,0,0,4,3,3,1,0,0,0,0,0,0,-0.5,0.0
CL,Sean Doolittle,Sean,Doolittle,Virginia Beach Freaks,6' 2',205 lbs,L,L,101,Washington Nationals,WSN,2018,2015+,CS,86281,Perfect,Clubhouse - Historical All-Star  CL Sean Doolittle  WAS  2018,0,N,0,1,3,1,3,1,1,3,1,3,1,1,3,1,3,1,21,1,Normal,Spray,Spray,152,125,181,119,180,66,200,160,143,150,175,115,128,-,-,123,-,-,-,-,-,-,-,-,2,EX FB,93-95,3/4,Normal,11,57,-,-,-,27,20,23,23,2,9,3,55,-,-,-,-,-,-,-,-,55,-,-,-,-,-,-,-,-,5,5,6,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00,0,-0.0,0.0,0.00,0,0,0.0,0.0,43,0,0,0,0,0,0,14.1,54,49,3,3,0,2,6,6,5,0,18,0,0,0,0,0,0,1,0,4,2,1.46,0,8,15,0,0,0.0,0.2,0.2,2.15,56,0,8,7,1,0,1,0,1.30,1.5,1.079,2,2,55.1,0,0,3,3,2,2,1,1,1,1,0,0,-0.1,0.0
CL,Sean Doolittle,Sean,Doolittle,Halifax Citadels,6' 2',205 lbs,L,L,101,Washington Nationals,WSN,2018,2015+,CS,86281,Perfect,Clubhouse - Historical All-Star  CL Sean Doolittle  WAS  2018,0,N,0,1,3,1,3,1,1,3,1,3,1,1,3,1,3,1,21,1,Normal,Spray,Spray,152,125,181,119,180,66,200,160,143,150,175,115,128,-,-,123,-,-,-,-,-,-,-,-,2,EX FB,93-95,3/4,Normal,11,57,-,-,-,27,20,23,23,2,9,3,55,-,-,-,-,-,-,-,-,55,-,-,-,-,-,-,-,-,5,5,6,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00,0,-0.0,0.0,0.00,0,0,0.0,0.0,48,0,0,0,0,0,0,16.2,75,62,9,2,0,1,12,11,12,0,18,1,0,0,0,0,0,0,0,1,2,2.28,0,17,14,0,0,0.0,0.1,-0.5,4.34,56,0,13,6,6,1,0,0,1.77,0.0,.809,2,1,61.0,0,0,3,3,3,2,2,1,0,0,0,0,-0.7,0.0
CL,Sean Doolittle,Sean,Doolittle,Cibao Aguilas,6' 2',205 lbs,L,L,101,Washington Nationals,WSN,2018,2015+,CS,86281,Perfect,Clubhouse - Historical All-Star  CL Sean Doolittle  WAS  2018,0,N,0,1,3,1,3,1,1,3,1,3,1,1,3,1,3,1,21,1,Normal,Spray,Spray,152,125,181,119,180,66,200,160,143,150,175,115,128,-,-,123,-,-,-,-,-,-,-,-,2,EX FB,93-95,3/4,Normal,11,57,-,-,-,27,20,23,23,2,9,3,55,-,-,-,-,-,-,-,-,55,-,-,-,-,-,-,-,-,5,5,6,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00,0,-0.0,0.0,0.00,0,0,0.0,0.0,42,0,0,0,0,0,0,14.0,53,47,2,1,0,3,7,7,6,0,21,0,0,0,0,0,0,0,0,2,0,2.12,0,8,12,0,0,0.0,0.0,0.1,1.75,54,0,3,2,1,0,0,0,0.50,0.0,1.079,5,1,54.0,0,0,0,0,1,1,1,1,0,0,0,0,-0.5,0.0
CL,Sean Doolittle,Sean,Doolittle,New York Brownies,6' 2',205 lbs,L,L,101,Washington Nationals,WSN,2018,2015+,CS,86281,Perfect,Clubhouse - Historical All-Star  CL Sean Doolittle  WAS  2018,0,N,0,1,3,1,3,1,1,3,1,3,1,1,3,1,3,1,21,1,Normal,Spray,Spray,152,125,181,119,180,66,200,160,143,150,175,115,128,-,-,123,-,-,-,-,-,-,-,-,2,EX FB,93-95,3/4,Normal,11,57,-,-,-,27,20,23,23,2,9,3,55,-,-,-,-,-,-,-,-,55,-,-,-,-,-,-,-,-,5,5,6,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00,0,-0.0,0.0,0.00,0,0,0.0,0.0,41,0,0,0,0,0,0,12.2,56,49,8,2,0,2,7,7,5,0,14,1,1,0,1,0,0,1,0,1,0,2.05,0,12,12,0,0,0.0,-0.0,-0.0,3.40,55,0,6,1,4,1,0,0,0.88,-1.0,.539,2,0,51.0,0,0,3,1,0,0,1,0,0,0,0,0,-0.3,0.0
CL,Sean Doolittle,Sean,Doolittle,Warner Robins Demons - HotL,6' 2',205 lbs,L,L,101,Washington Nationals,WSN,2018,2015+,CS,86281,Perfect,Clubhouse - Historical All-Star  CL Sean Doolittle  WAS  2018,0,N,0,1,3,1,3,1,1,3,1,3,1,1,3,1,3,1,21,1,Normal,Spray,Spray,152,125,181,119,180,66,200,160,143,150,175,115,128,-,-,123,-,-,-,-,-,-,-,-,2,EX FB,93-95,3/4,Normal,11,57,-,-,-,27,20,23,23,2,9,3,55,-,-,-,-,-,-,-,-,55,-,-,-,-,-,-,-,-,5,5,6,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00,0,-0.0,0.0,0.00,0,0,0.0,0.0,56,0,0,0,0,0,0,19.0,85,72,12,3,0,1,7,5,13,1,12,0,0,0,0,0,0,1,0,4,1,2.10,0,18,26,0,0,0.0,-0.0,0.5,5.70,67,0,12,7,5,0,0,0,1.64,1.0,1.079,1,1,65.2,0,0,8,8,0,0,0,0,0,0,0,0,-0.3,0.0
CL,Sean Doolittle,Sean,Doolittle,Gamehendge Lizards - HotL,6' 2',205 lbs,L,L,101,Washington Nationals,WSN,2018,2015+,CS,86281,Perfect,Clubhouse - Historical All-Star  CL Sean Doolittle  WAS  2018,0,N,0,1,3,1,3,1,1,3,1,3,1,1,3,1,3,1,21,1,Normal,Spray,Spray,152,125,181,119,180,66,200,160,143,150,175,115,128,-,-,123,-,-,-,-,-,-,-,-,2,EX FB,93-95,3/4,Normal,11,57,-,-,-,27,20,23,23,2,9,3,55,-,-,-,-,-,-,-,-,55,-,-,-,-,-,-,-,-,5,5,6,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00,0,-0.0,0.0,0.00,0,0,0.0,0.0,38,0,0,0,0,0,0,14.0,65,58,12,5,0,1,8,8,7,0,12,0,0,0,0,0,0,1,0,9,8,1.28,0,14,14,0,0,0.0,0.1,-0.0,4.50,56,0,5,2,2,1,0,0,0.72,0.2,1.079,2,1,50.1,0,0,1,1,1,0,0,0,0,0,0,0,-0.3,0.0
CL,Sean Doolittle,Sean,Doolittle,New Orleans Brees,6' 2',205 lbs,L,L,101,Washington Nationals,WSN,2018,2015+,CS,86281,Perfect,Clubhouse - Historical All-Star  CL Sean Doolittle  WAS  2018,0,N,0,1,3,1,3,1,1,3,1,3,1,1,3,1,3,1,21,1,Normal,Spray,Spray,152,125,181,119,180,66,200,160,143,150,175,115,128,-,-,123,-,-,-,-,-,-,-,-,2,EX FB,93-95,3/4,Normal,11,57,-,-,-,27,20,23,23,2,9,3,55,-,-,-,-,-,-,-,-,55,-,-,-,-,-,-,-,-,5,5,6,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00,0,-0.0,0.0,0.00,0,0,0.0,0.0,36,0,0,0,0,0,0,11.0,54,42,8,1,0,1,2,2,12,0,9,0,0,0,0,0,0,1,0,0,1,1.94,0,10,13,0,0,0.0,-0.2,0.6,6.12,49,0,5,3,2,0,0,0,0.94,-0.0,1.079,4,1,48.0,0,0,4,4,1,0,0,0,0,0,0,0,-0.3,0.0
CL,Sean Doolittle,Sean,Doolittle,HILITE RECORDS,6' 2',205 lbs,L,L,101,Washington Nationals,WSN,2018,2015+,CS,86281,Perfect,Clubhouse - Historical All-Star  CL Sean Doolittle  WAS  2018,0,N,0,1,3,1,3,1,1,3,1,3,1,1,3,1,3,1,21,1,Normal,Spray,Spray,152,125,181,119,180,66,200,160,143,150,175,115,128,-,-,123,-,-,-,-,-,-,-,-,2,EX FB,93-95,3/4,Normal,11,57,-,-,-,27,20,23,23,2,9,3,55,-,-,-,-,-,-,-,-,55,-,-,-,-,-,-,-,-,5,5,6,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00,0,-0.0,0.0,0.00,0,0,0.0,0.0,46,0,0,0,0,0,0,14.2,61,53,8,1,0,1,5,4,7,0,15,0,0,1,0,0,0,0,0,9,0,1.79,0,12,17,0,0,0.0,0.2,0.4,3.70,56,0,5,4,1,0,0,0,0.88,0.2,1.079,4,1,51.1,0,0,3,3,1,1,0,0,0,0,0,0,-0.7,0.0
CL,Sean Doolittle,Sean,Doolittle,Laffy Comedians - CG,6' 2',205 lbs,L,L,101,Washington Nationals,WSN,2018,2015+,CS,86281,Perfect,Clubhouse - Historical All-Star  CL Sean Doolittle  WAS  2018,180 019,N,0,1,3,1,3,1,1,3,1,3,1,1,3,1,3,1,21,1,Normal,Spray,Spray,152,125,181,119,180,66,200,160,143,150,175,115,128,-,-,123,-,-,-,-,-,-,-,-,2,EX FB,93-95,3/4,Normal,11,57,-,-,-,27,20,23,23,2,9,3,55,-,-,-,-,-,-,-,-,55,-,-,-,-,-,-,-,-,5,5,6,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00,0,-0.0,0.0,0.00,0,0,0.0,0.0,52,0,0,0,0,0,0,18.0,72,65,8,2,1,1,10,8,6,0,23,1,0,0,1,0,0,1,0,10,2,1.88,0,20,9,0,0,0.0,0.6,-0.1,2.75,67,0,10,6,4,0,1,0,1.36,0.6,1.079,3,1,66.0,0,0,4,4,4,3,0,0,0,0,0,0,-0.3,0.0
CL,Josh Hader,Josh,Hader,Washington Border Collies,6' 3',185 lbs,L,L,100,Milwaukee Brewers,MIL,2018,2015+,,84066,Perfect,Historical All-Star  CL Josh Hader  MIL  2018,0,N,0,3,20,1,25,3,3,19,1,22,3,4,21,1,26,4,23,5,Normal,Normal,Normal,143,66,118,96,146,58,114,152,142,69,120,82,85,158,-,111,-,-,-,-,-,-,-,-,3,EX FB,94-96,SIDE,Normal,19,115,-,-,-,27,13,21,23,6,9,5,47,-,-,-,-,-,-,-,-,47,-,-,-,-,-,-,-,-,16,3,6,28,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00,0,-0.0,0.0,0.00,0,0,0.0,0.0,50,0,0,0,0,0,0,19.1,85,70,11,3,0,2,12,11,11,0,19,2,1,1,2,0,0,1,0,10,3,0.77,0,15,22,0,0,0.0,-0.0,-0.1,4.19,53,0,6,3,3,0,0,0,0.94,-0.0,1.079,1,0,57.2,0,0,4,4,3,1,0,0,0,0,0,0,-0.1,0.0
CL,Kenley Jansen,Kenley,Jansen,Washington Border Collies,6' 5',265 lbs,S,R,100,Los Angeles Dodgers,LAD,2017,2015+,CS,85705,Perfect,Clubhouse - SwitchKnucklers - Historical All-Star  CL Kenley Jansen  LAD  2017,0,N,0,2,4,1,3,1,2,4,1,3,1,2,5,1,3,2,23,1,Normal,Normal,Normal,141,142,121,116,118,137,108,93,160,147,133,150,-,-,-,102,121,-,154,-,-,-,-,-,3,EX FB,95-97,OTT,Normal,19,48,-,-,-,27,20,23,23,3,9,9,55,-,-,-,-,-,-,-,-,55,-,-,-,-,-,-,-,-,13,4,6,22,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00,0,-0.0,0.0,0.00,0,0,0.0,0.0,33,0,0,0,0,0,0,20.0,89,79,9,4,1,6,12,10,7,0,17,3,0,0,1,0,0,1,0,13,3,1.02,0,15,26,0,0,0.0,-0.6,-0.1,4.02,34,0,7,5,2,0,0,0,1.62,0.1,1.079,5,1,39.0,0,0,3,3,1,1,0,0,0,0,0,0,-0.4,0.0
CL,Kenley Jansen,Kenley,Jansen,Sunrise Scylla,6' 5',265 lbs,S,R,100,Los Angeles Dodgers,LAD,2017,2015+,CS,85705,Perfect,Clubhouse - SwitchKnucklers - Historical All-Star  CL Kenley Jansen  LAD  2017,0,N,0,2,4,1,3,1,2,4,1,3,1,2,5,1,3,2,23,1,Normal,Normal,Normal,141,142,121,116,118,137,108,93,160,147,133,150,-,-,-,102,121,-,154,-,-,-,-,-,3,EX FB,95-97,OTT,Normal,19,48,-,-,-,27,20,23,23,3,9,9,55,-,-,-,-,-,-,-,-,55,-,-,-,-,-,-,-,-,13,4,6,22,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00,0,-0.0,0.0,0.00,0,0,0.0,0.0,93,0,0,0,0,0,0,49.2,204,190,32,9,0,5,24,23,9,0,42,1,0,4,4,0,0,5,0,20,11,1.21,0,52,49,0,0,0.0,0.7,0.3,3.48,95,0,14,2,11,1,1,0,1.25,-0.5,1.079,1,0,93.1,0,0,6,3,1,0,0,0,0,0,0,0,-1.1,0.0
CL,Kenley Jansen,Kenley,Jansen,Meaty Oakers,6' 5',265 lbs,S,R,100,Los Angeles Dodgers,LAD,2017,2015+,CS,85705,Perfect,Clubhouse - SwitchKnucklers - Historical All-Star  CL Kenley Jansen  LAD  2017,0,N,0,2,4,1,3,1,2,4,1,3,1,2,5,1,3,2,23,1,Normal,Normal,Normal,141,142,121,116,118,137,108,93,160,147,133,150,-,-,-,102,121,-,154,-,-,-,-,-,3,EX FB,95-97,OTT,Normal,19,48,-,-,-,27,20,23,23,3,9,9,55,-,-,-,-,-,-,-,-,55,-,-,-,-,-,-,-,-,13,4,6,22,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00,0,-0.0,0.0,0.00,0,0,0.0,0.0,56,0,0,0,0,0,0,24.0,111,101,20,8,2,4,25,23,6,0,15,1,1,2,3,1,0,0,0,2,11,1.17,0,28,27,0,0,0.0,-0.2,-1.3,4.60,65,0,6,3,3,0,0,0,1.07,-0.6,1.079,5,0,50.2,0,0,2,2,0,0,0,0,0,0,0,0,-0.3,0.0
RP,Kenley Jansen,Kenley,Jansen,Old Orchard Beach Parking Lot - HotL,6' 5',265 lbs,S,R,100,Los Angeles Dodgers,LAD,2017,2015+,CS,85705,Perfect,Clubhouse - SwitchKnucklers - Historical All-Star  CL Kenley Jansen  LAD  2017,0,N,0,2,4,1,3,1,2,4,1,3,1,2,5,1,3,2,23,1,Normal,Normal,Normal,141,142,121,116,118,137,108,93,160,147,133,150,-,-,-,102,121,-,154,-,-,-,-,-,3,EX FB,95-97,OTT,Normal,19,48,-,-,-,27,20,23,23,3,9,9,55,-,-,-,-,-,-,-,-,55,-,-,-,-,-,-,-,-,13,4,6,22,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00,0,-0.0,0.0,0.00,0,0,0.0,0.0,52,0,0,0,0,0,0,36.2,147,133,21,5,0,6,15,15,10,0,29,2,0,1,1,0,1,4,0,17,4,0.86,0,35,38,0,0,0.0,-0.2,0.5,3.87,54,0,13,6,7,0,0,0,1.75,0.3,1.079,5,2,67.0,0,0,5,5,2,0,0,0,0,0,0,0,-0.3,0.0
CL,Kenley Jansen,Kenley,Jansen,Bedford Colts,6' 5',265 lbs,S,R,100,Los Angeles Dodgers,LAD,2017,2015+,CS,85705,Perfect,Clubhouse - SwitchKnucklers - Historical All-Star  CL Kenley Jansen  LAD  2017,0,N,0,2,4,1,3,1,2,4,1,3,1,2,5,1,3,2,23,1,Normal,Normal,Normal,141,142,121,116,118,137,108,93,160,147,133,150,-,-,-,102,121,-,154,-,-,-,-,-,3,EX FB,95-97,OTT,Normal,19,48,-,-,-,27,20,23,23,3,9,9,55,-,-,-,-,-,-,-,-,55,-,-,-,-,-,-,-,-,13,4,6,22,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00,0,-0.0,0.0,0.00,0,0,0.0,0.0,59,0,0,0,0,0,0,36.1,166,146,31,8,1,4,18,16,17,1,27,1,0,2,2,0,0,4,0,7,1,2.19,0,32,44,0,0,0.0,-0.1,0.3,4.77,60,0,10,3,7,0,0,0,1.48,0.2,1.079,4,1,60.2,0,0,4,4,0,0,0,0,0,0,0,0,-0.8,0.0
CL,Kenley Jansen,Kenley,Jansen,Erie Seawolves,6' 5',265 lbs,S,R,100,Los Angeles Dodgers,LAD,2017,2015+,CS,85705,Perfect,Clubhouse - SwitchKnucklers - Historical All-Star  CL Kenley Jansen  LAD  2017,0,N,0,2,4,1,3,1,2,4,1,3,1,2,5,1,3,2,23,1,Normal,Normal,Normal,141,142,121,116,118,137,108,93,160,147,133,150,-,-,-,102,121,-,154,-,-,-,-,-,3,EX FB,95-97,OTT,Normal,19,48,-,-,-,27,20,23,23,3,9,9,55,-,-,-,-,-,-,-,-,55,-,-,-,-,-,-,-,-,13,4,6,22,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00,0,-0.0,0.0,0.00,0,0,0.0,0.0,43,0,0,0,0,0,0,29.0,130,121,21,7,0,7,14,13,7,0,26,0,0,2,0,0,0,1,0,13,8,0.69,0,24,36,0,0,0.0,-0.3,0.2,3.62,48,0,7,3,4,0,0,0,1.29,-0.1,1.079,3,0,49.0,0,0,2,2,1,1,0,0,0,0,0,0,-0.3,0.0
CL,Kenley Jansen,Kenley,Jansen,Chico Heat BFF,6' 5',265 lbs,S,R,100,Los Angeles Dodgers,LAD,2017,2015+,CS,85705,Perfect,Clubhouse - SwitchKnucklers - Historical All-Star  CL Kenley Jansen  LAD  2017,0,N,0,2,4,1,3,1,2,4,1,3,1,2,5,1,3,2,23,1,Normal,Normal,Normal,141,142,121,116,118,137,108,93,160,147,133,150,-,-,-,102,121,-,154,-,-,-,-,-,3,EX FB,95-97,OTT,Normal,19,48,-,-,-,27,20,23,23,3,9,9,55,-,-,-,-,-,-,-,-,55,-,-,-,-,-,-,-,-,13,4,6,22,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00,0,-0.0,0.0,0.00,0,0,0.0,0.0,51,0,0,0,0,0,0,30.1,126,116,19,4,0,5,13,13,8,0,24,0,0,2,2,1,0,4,0,6,5,1.09,0,29,34,0,0,0.0,-0.1,0.3,3.91,52,0,5,3,2,0,0,0,0.79,0.2,1.079,3,1,56.2,0,0,2,2,1,0,1,1,0,0,0,0,-0.3,0.0
RP,Kenley Jansen,Kenley,Jansen,Warner Robins Demons - HotL,6' 5',265 lbs,S,R,100,Los Angeles Dodgers,LAD,2017,2015+,CS,85705,Perfect,Clubhouse - SwitchKnucklers - Historical All-Star  CL Kenley Jansen  LAD  2017,0,N,0,2,4,1,3,1,2,4,1,3,1,2,5,1,3,2,23,1,Normal,Normal,Normal,141,142,121,116,118,137,108,93,160,147,133,150,-,-,-,102,121,-,154,-,-,-,-,-,3,EX FB,95-97,OTT,Normal,19,48,-,-,-,27,20,23,23,3,9,9,55,-,-,-,-,-,-,-,-,55,-,-,-,-,-,-,-,-,13,4,6,22,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00,0,-0.0,0.0,0.00,0,0,0.0,0.0,52,0,0,0,0,0,0,21.2,81,76,8,3,1,1,5,4,3,0,13,0,0,2,1,0,0,3,0,0,4,1.38,0,24,25,0,0,0.0,0.4,0.8,4.04,76,0,12,9,3,0,0,0,2.19,0.8,1.079,2,1,49.1,0,0,7,7,1,1,0,0,0,0,0,0,0.0,0.0
CL,Kenley Jansen,Kenley,Jansen,Piper Down,6' 5',265 lbs,S,R,100,Los Angeles Dodgers,LAD,2017,2015+,CS,85705,Perfect,Clubhouse - SwitchKnucklers - Historical All-Star  CL Kenley Jansen  LAD  2017,0,N,0,2,4,1,3,1,2,4,1,3,1,2,5,1,3,2,23,1,Normal,Normal,Normal,141,142,121,116,118,137,108,93,160,147,133,150,-,-,-,102,121,-,154,-,-,-,-,-,3,EX FB,95-97,OTT,Normal,19,48,-,-,-,27,20,23,23,3,9,9,55,-,-,-,-,-,-,-,-,55,-,-,-,-,-,-,-,-,13,4,6,22,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00,0,-0.0,0.0,0.00,0,0,0.0,0.0,60,0,0,0,0,0,0,41.2,161,153,22,8,1,2,16,15,8,1,42,0,0,0,2,0,0,4,0,16,4,0.95,0,33,44,0,0,0.0,1.1,0.7,2.74,62,0,11,4,6,1,0,0,1.25,0.6,1.079,5,2,72.0,0,0,4,4,0,0,0,0,0,0,0,0,-0.4,0.0
RP,Kenley Jansen,Kenley,Jansen,HILITE RECORDS,6' 5',265 lbs,S,R,100,Los Angeles Dodgers,LAD,2017,2015+,CS,85705,Perfect,Clubhouse - SwitchKnucklers - Historical All-Star  CL Kenley Jansen  LAD  2017,0,N,0,2,4,1,3,1,2,4,1,3,1,2,5,1,3,2,23,1,Normal,Normal,Normal,141,142,121,116,118,137,108,93,160,147,133,150,-,-,-,102,121,-,154,-,-,-,-,-,3,EX FB,95-97,OTT,Normal,19,48,-,-,-,27,20,23,23,3,9,9,55,-,-,-,-,-,-,-,-,55,-,-,-,-,-,-,-,-,13,4,6,22,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00,0,-0.0,0.0,0.00,0,0,0.0,0.0,56,0,0,0,0,0,0,33.0,144,130,24,5,3,3,10,9,11,1,23,1,0,2,3,0,0,4,0,9,9,1.94,0,31,40,0,0,0.0,0.3,1.2,4.51,61,0,8,4,3,1,0,0,1.11,-1.2,.719,9,1,56.2,0,0,4,2,0,0,1,1,0,0,0,0,-0.7,0.0
SS,Francisco Lindor,Francisco,Lindor,Bedford Colts,5' 11',190 lbs,S,R,101,Cleveland Guardians,CLE,2018,2015+,PTCS,83792,Perfect,PTCS 3 - Hardware Heroes  SS Francisco Lindor  CLE  2018,0,N,0,121,121,112,112,121,135,125,100,127,132,116,120,117,108,118,64,54,Normal,Ex. Pull,Normal,1,1,1,2,1,1,1,2,1,1,1,2,16,-,-,-,-,-,-,-,-,-,-,-,1,NEU,91-93,OTT,Normal,1,14,-,-,-,117,98,91,101,6,2,6,-,-,-,-,-,120,-,-,-,160,-,-,-,-,120,-,-,-,107,73,99,116,74,28,141,123,25,16,7,1,1,12,15,10,0,2,4,2,0,27,2,10.7,0.00,8,-8.1,0.9,0.00,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.0,0.0,0.0,0.00,108,105,389,258,120,11,61,0,3.62,0.2,1.003,0,0,940.0,0,0,245,229,43,34,34,21,16,1,17,1,0.0,0.0
SS,Francisco Lindor,Francisco,Lindor,Gamehendge Lizards - HotL,5' 11',190 lbs,S,R,101,Cleveland Guardians,CLE,2018,2015+,PTCS,83792,Perfect,PTCS 3 - Hardware Heroes  SS Francisco Lindor  CLE  2018,0,N,0,121,121,112,112,121,135,125,100,127,132,116,120,117,108,118,64,54,Normal,Ex. Pull,Normal,1,1,1,2,1,1,1,2,1,1,1,2,16,-,-,-,-,-,-,-,-,-,-,-,1,NEU,91-93,OTT,Normal,1,14,-,-,-,117,98,91,101,6,2,6,-,-,-,-,-,120,-,-,-,160,-,-,-,-,120,-,-,-,107,73,99,116,107,74,298,278,53,36,11,1,5,20,33,16,0,2,2,0,0,61,9,18.0,0.00,14,-20.3,1.3,0.00,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.0,0.0,0.0,0.00,141,140,521,371,133,17,72,0,3.60,1.6,1.012,0,0,1261.0,0,0,381,359,56,40,37,20,15,5,21,2,0.0,0.0
