POS,Name,First Name,Last Name,ORG,HT,WT,B,T,VAL,CTM,CFR,CYear,CEra,ST,CID,Tier,Title,L10,VAR,VLvl,BABIP,GAP,POW,EYE,K's,BA vL,GAP vL,POW vL,EYE vL,K vL,BA vR,GAP vR,POW vR,EYE vR,K vR,BUN,BFH,BBT,GBT,FBT,STU,CON,PBABIP,HRA,STU vL,CON vL,PBABIP vL,HRA vL,STU vR,CON vR,PBABIP vR,HRA vR,FB,CH,CB,SL,SI,SP,CT,FO,CC,SC,KC,KN,PIT,G/F,VELO,Slot,PT,STM,HLD,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,P,C,1B,2B,3B,SS,LF,CF,RF,P Pot,C Pot,1B Pot,2B Pot,3B Pot,SS Pot,LF Pot,CF Pot,RF Pot,SPE,SR,STE,RUN,G,GS,PA,AB,H,1B_1,2B_1,3B_1,HR,RBI,R,BB,IBB,HP,SH,SF,CI,K,GIDP,RC,WPA,wRC,wRAA,WAR,PI/PA,SB,CS,wSB,UBR,G_1,GS_1,W,L,HLD_1,SD,MD,IP,BF,AB_1,1B_2,2B_2,3B_2,HR_1,R_1,ER,BB_1,IBB_1,K_1,HP_1,SH_1,SF_1,WP,BK,CI_1,DP,GF,IR,IRS,pLi,PI,GB,FB_1,SB_1,CS_1,WPA_1,WAR_1,rWAR,SIERA,G_2,GS_2,TC,A,PO,E,DP_1,TP,RNG,ZR,EFF,SBA,RTO,IP_1,PB,CER,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,FRM,ARM
RP,Dellin Betances,Dellin,Betances,Fairfax Firebirds,6' 8',260 lbs,R,R,100,New York Yankees,NYY,2014,2005-2014,ME,83904,Perfect,Live Collection Reward - Historical All-Star  RP Dellin Betances  NYY  2014,0,N,0,1,3,1,3,1,1,3,1,3,1,1,3,1,3,1,26,26,Normal,Normal,Normal,140,86,121,111,140,105,116,140,140,71,126,87,100,-,166,107,-,-,-,-,-,-,-,-,3,NEU,98-100,4-Mar,Normal,25,33,-,-,-,27,20,23,23,10,10,7,55,-,-,-,-,-,-,-,-,55,-,-,-,-,-,-,-,-,5,5,6,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,15.2,63,54,7,2,0,0,5,5,6,0,12,2,0,1,1,0,0,1,0,5,2,0.87,0,24,9,0,0,0,0.2,0.4,4.55,25,0,5,1,3,1,0,0,1.02,0.4,1.066,4,2,35.1,0,0,2,1,1,1,0,0,0,0,0,0,-0.4,0
SP,Vida Blue,Vida,Blue,Fairfax Firebirds,6' 0',190 lbs,S,L,101,Oakland Athletics,OAK,1971,1961-1979,,85756,Perfect,SwitchKnucklers - Hardware Heroes  SP Vida Blue  ATH  1971,0,N,0,90,43,3,37,14,97,70,6,51,12,88,30,3,33,15,76,9,Groundball,Pull,Pull,130,101,137,120,119,98,121,110,133,103,142,129,107,131,132,87,-,-,-,-,-,-,-,-,4,EX FB,90-92,4-Mar,Normal,97,63,-,-,-,24,36,27,20,1,7,4,68,-,-,-,-,-,-,-,-,68,-,-,-,-,-,-,-,-,39,54,30,37,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0,0,0,0,0,168.2,701,632,108,22,2,13,61,55,61,0,144,3,1,4,3,1,0,11,0,0,0,0.97,0,158,180,0,0,0,3.2,4.9,3.97,32,32,37,19,16,2,1,0,1.49,0,0.995,25,9,211.2,0,0,17,12,9,3,0,0,1,1,0,0,-2,0
C,Roy Campanella,Roy,Campanella,Fairfax Firebirds,5' 9',190 lbs,R,R,100,Brooklyn Dodgers,LAD,1951,1946-1960,,82762,Perfect,Icon Pre-Orders - Hardware Heroes  C Roy Campanella  BRO  1951,0,Y,5,114,110,135,79,101,128,125,140,82,113,108,106,133,79,98,4,1,Flyball,Normal,Normal,1,1,1,6,1,1,1,6,1,1,1,6,16,17,17,-,-,-,-,-,-,-,-,-,3,NEU,90-92,4-Mar,Normal,1,6,94,92,114,10,4,8,4,8,8,5,-,118,-,-,-,-,-,-,-,13,118,-,-,-,-,-,-,-,12,13,9,29,45,26,117,101,27,17,5,0,5,12,14,11,0,4,0,1,0,29,1,18,0,17,4,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,53,430,23,405,2,5,0,8.27,0,1.032,36,12,465.2,5,249,20,18,4,3,0,0,0,0,0,0,2.5,0
1B,Roger Connor,Roger,Connor,Fairfax Firebirds,6' 3',220 lbs,S,L,101,New York Giants,SFG,1885,2026,,86577,Perfect,Young & Old 2 - Snapshot  1B Roger Connor  NY1  1885,0,N,0,155,117,13,133,212,155,128,24,138,214,155,114,10,131,211,60,51,Line Drive,Pull,Pull,1,1,1,1,1,1,1,1,1,1,1,1,16,-,-,-,-,-,-,-,-,-,-,-,1,NEU,90-92,4-Mar,Normal,1,22,-,-,-,69,61,65,48,65,54,64,-,-,94,32,30,-,-,48,-,117,-,94,32,30,-,-,48,-,76,74,91,86,71,41,183,152,43,31,9,3,0,10,20,26,2,1,2,2,0,14,9,22.2,0,23,2.3,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,85,806,68,735,3,66,0,9.61,1.7,1.029,0,0,752,0,0,153,150,18,15,8,3,8,2,6,0,0,0
CL,Jhoan Duran,Jhoan,Duran,Fairfax Firebirds,6' 5',230 lbs,R,R,100,Philadelphia Phillies,PHI,2026,2026,,82063,Perfect,MLB 2026 Live  CL Jhoan Duran  PHI,0,N,0,25,20,9,28,24,25,20,9,28,24,25,20,9,28,24,41,5,Normal,Normal,Normal,118,97,68,156,112,97,68,153,123,98,69,160,119,-,120,-,118,-,-,-,-,-,-,-,3,EX GB,100+,OTT,GB'er,15,50,3,3,1,13,23,47,12,12,15,32,46,-,-,-,-,-,-,-,-,46,-,36,-,-,-,-,-,-,26,46,8,23,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,14.1,59,50,7,3,0,0,7,7,7,0,8,0,0,2,0,0,0,2,0,10,1,0.94,0,18,15,0,0,0,0.1,0.1,5.3,21,0,5,4,1,0,0,0,1.88,0.3,1.066,1,0,24,0,0,1,1,3,3,0,0,0,0,0,0,-0.4,0
C,Josh Gibson,Josh,Gibson,Fairfax Firebirds,6' 1',215 lbs,R,R,101,Homestead Grays,HG,1939,1921-1945,,86252,Perfect,All-Star Week - Historical All-Star  C Josh Gibson  HG  1939,0,N,0,116,79,160,141,97,125,84,166,152,104,114,77,158,138,96,49,11,Flyball,Spray,Spray,1,1,1,2,1,1,1,2,1,1,1,2,16,-,-,-,-,-,-,-,-,-,-,-,1,NEU,91-93,4-Mar,Normal,1,16,93,94,107,53,53,57,41,58,59,53,-,108,77,-,43,-,-,-,-,102,108,77,-,43,-,-,-,-,58,54,63,49,85,42,227,204,42,29,9,0,4,21,21,19,0,4,0,0,0,54,6,17.9,0,17,-9,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,98,819,40,773,6,10,0,8.38,0.1,0.903,64,19,872.2,4,431,35,31,4,3,0,0,0,0,0,0,-1.5,0
CL,Rich Gossage,Rich,Gossage,Fairfax Firebirds,6' 3',215 lbs,R,R,101,New York Yankees,NYA,1982,1980-1992,HOF,85046,Perfect,All-Star Week - Hall of Fame  CL Rich Gossage  NYY  1982,0,N,0,1,3,1,3,1,1,3,1,3,1,1,3,1,3,1,27,17,Normal,Normal,Normal,153,100,141,144,133,72,138,150,169,133,143,140,136,-,-,134,-,-,-,-,-,-,-,-,2,EX FB,97-99,4-Mar,Normal,48,61,-,-,-,26,13,20,23,10,4,7,45,-,-,-,-,-,-,-,-,45,-,-,-,-,-,-,-,-,15,5,6,25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,45.2,188,171,32,13,0,1,22,22,11,0,29,3,0,3,3,0,0,8,0,29,10,0.66,0,46,51,0,0,0,0.7,0.3,4.39,55,0,17,10,6,1,0,0,1.76,-0.5,0.959,8,1,81.2,0,0,10,10,3,1,0,0,0,0,0,0,-0.8,0
SS,Konnor Griffin,Konnor,Griffin,Fairfax Firebirds,6' 4',215 lbs,R,R,100,Pittsburgh Pirates,PIT,2026,2026,,84625,Perfect,Future Legend  SS Konnor Griffin  PIT  2026,0,N,0,120,101,113,99,105,124,110,122,104,111,119,99,110,98,103,35,33,Groundball,Pull,Pull,1,11,79,1,1,11,79,1,1,12,80,1,16,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,4-Mar,Normal,20,24,1,1,1,109,95,108,98,85,112,97,-,-,-,-,-,118,-,-,-,158,-,120,131,124,118,113,90,112,120,88,105,114,28,14,64,62,16,11,3,0,2,8,4,2,0,0,0,0,0,15,0,7.2,0,6,-1.2,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,32,134,88,43,3,21,0,3.99,0,1.015,0,0,295.2,0,0,95,90,5,4,10,3,7,3,11,0,0,0
RF,Tony Gwynn,Tony,Gwynn,Fairfax Firebirds,5' 11',200 lbs,L,L,100,San Diego Padres,SDP,1986,1980-1992,HOF,85782,Perfect,Family Connections - Hall of Fame  RF Tony Gwynn  SD  1986,0,N,0,139,97,81,70,168,131,107,91,76,175,142,95,77,69,166,37,66,Groundball,Spray,Spray,1,1,1,5,1,1,1,5,1,1,1,5,16,-,-,-,-,-,-,-,-,-,-,-,1,NEU,89-91,4-Mar,Normal,1,6,-,-,-,9,10,7,2,110,122,119,-,-,-,-,-,-,-,131,149,16,-,-,-,-,-,-,131,149,93,97,106,97,20,8,45,42,16,14,2,0,0,4,4,2,0,0,0,1,0,7,0,7.6,0,6,1.6,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,68,3,64,1,1,0,2.61,1,0.997,0,0,231,0,0,46,45,20,18,4,1,3,0,9,0,0,0.8
3B,Tommy Harper,Tommy,Harper,Fairfax Firebirds,5' 10',170 lbs,R,R,101,Milwaukee Brewers,MIL,1970,1961-1979,BBR,86156,Perfect,Obscure All-Stars - Baseball Reference 5  3B Tommy Harper  ML4  1970,0,N,0,130,129,124,133,119,120,151,100,144,106,133,122,133,130,124,81,62,Normal,Pull,Pull,1,1,1,1,1,1,1,1,1,1,1,1,16,-,-,-,-,-,-,-,-,-,-,-,1,NEU,89-91,4-Mar,Normal,1,14,-,-,-,108,55,85,58,86,121,56,-,-,-,101,87,-,107,85,95,140,-,-,101,87,-,107,85,95,112,93,107,119,118,62,322,289,89,58,21,1,9,43,34,29,1,3,0,1,0,55,6,52.7,0,51,13.8,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,142,420,258,137,25,23,0,2.81,-5.6,0.971,0,0,1263.1,0,0,355,324,53,34,24,12,21,9,32,1,0,-0.8
CL,Trevor Hoffman,Trevor,Hoffman,Fairfax Firebirds,6' 1',200 lbs,R,R,100,San Diego Padres,SDP,1994,1993-2004,ME,83299,Perfect,Live Collection Reward - Hall of Fame  CL Trevor Hoffman  SD  1994,0,N,0,1,3,1,3,2,1,3,1,3,2,1,3,1,3,2,21,32,Normal,Spray,Spray,116,81,118,130,113,77,115,140,118,85,121,122,78,152,93,92,-,-,-,-,-,-,-,-,4,EX FB,90-92,4-Mar,Normal,12,93,-,-,-,25,20,22,23,3,9,2,52,-,-,-,-,-,-,-,-,52,-,-,-,-,-,-,-,-,7,4,6,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,9,44,35,5,3,1,1,7,7,7,0,10,1,0,1,0,0,0,1,0,12,2,1.68,0,7,9,0,0,0,-0.1,-0.3,4.5,22,0,3,1,1,1,0,0,0.87,0.4,0,1,1,20.2,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0
SP,Josh Johnson,Josh,Johnson,Fairfax Firebirds,6' 7',245 lbs,L,R,100,Florida Marlins,FLA,2010,2005-2014,ME,86275,Perfect,All-Star Week Mission Reward  SP Josh Johnson  FLO  2010,0,N,0,1,6,1,6,3,4,3,1,7,1,1,7,1,6,4,64,5,Normal,Normal,Normal,131,113,97,138,129,88,104,130,133,140,93,145,126,118,116,125,-,-,-,-,-,-,-,-,4,NEU,94-96,4-Mar,Normal,72,52,-,-,-,27,38,29,23,2,10,4,74,-,-,-,-,-,-,-,-,74,-,-,-,-,-,-,-,-,5,5,6,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,17,0,0,0,0,0,53.2,239,217,40,10,1,13,31,27,15,0,43,5,1,1,2,1,0,4,0,2,1,0.89,0,64,47,0,0,0,-0.5,0.3,4.06,22,17,17,10,7,0,0,0,1.27,-0.1,0.959,10,3,120.2,0,0,6,5,6,3,1,1,0,0,0,0,-1.8,0
3B,Chipper Jones,Chipper,Jones,Fairfax Firebirds,6' 3',185 lbs,S,R,101,Atlanta Braves,ATL,1999,1993-2004,HOF,85952,Perfect,July Jewels - Hall of Fame  3B Chipper Jones  ATL  1999,0,N,0,118,112,136,165,110,133,102,160,140,105,113,116,128,174,112,4,4,Normal,Normal,Normal,1,1,1,1,1,1,1,1,1,1,1,1,16,-,-,-,-,-,-,-,-,-,-,-,1,NEU,89-91,OTT,Normal,1,23,-,-,-,69,61,74,47,9,5,8,-,-,-,-,65,53,-,-,-,118,-,-,-,65,53,-,-,-,82,78,107,83,79,21,148,128,35,22,8,0,5,19,24,16,1,3,0,1,0,33,3,21.8,0,21,4.3,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,45,138,91,35,12,7,0,2.56,-6.1,0.898,0,0,442.1,0,0,118,102,14,10,8,4,7,2,9,0,0,0
SP,Max Lanier,Max,Lanier,Fairfax Firebirds,5' 11',180 lbs,R,L,100,St. Louis Cardinals,STL,1944,1921-1945,,83898,Perfect,Historical All-Star  SP Max Lanier  STL  1944,0,N,0,10,28,1,37,16,16,35,1,34,17,8,24,1,38,16,79,42,Normal,Normal,Normal,120,77,105,117,144,111,160,116,112,65,83,117,90,122,85,-,-,-,-,-,-,-,136,-,4,NEU,90-92,4-Mar,Normal,76,54,-,-,-,25,23,24,25,7,10,7,55,-,-,-,-,-,-,-,-,55,-,-,-,-,-,-,-,-,7,5,6,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,15.2,77,64,14,5,0,2,15,13,11,0,17,1,0,1,0,0,0,1,0,0,0,1.07,0,9,17,0,0,0,0,-0.4,4.37,4,4,2,1,1,0,0,0,0.98,1,1.066,4,3,18.1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2B,Ketel Marte,Ketel,Marte,Fairfax Firebirds,6' 1',210 lbs,S,R,100,Arizona Diamondbacks,ARI,2019,2015+,,85655,Perfect,June Gems - Historical All-Star  2B Ketel Marte  ARI  2019,0,N,0,133,95,108,82,124,118,82,140,52,130,138,100,99,90,122,42,62,Normal,Spray,Spray,1,1,1,1,1,1,1,1,1,1,1,1,16,-,-,-,-,-,-,-,-,-,-,-,1,NEU,92-94,4-Mar,Normal,1,2,-,-,-,98,88,79,87,89,102,50,-,-,-,113,-,95,-,86,-,151,-,-,113,-,95,-,86,-,87,39,89,93,21,8,48,43,14,12,1,0,1,5,4,5,0,0,0,0,0,4,0,7.6,0,7,1.8,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,23,92,54,37,1,14,0,3.87,-0.1,0.976,0,0,211.2,0,0,48,46,11,8,2,1,7,2,2,1,0,0
CL,Mason Miller,Mason,Miller,Fairfax Firebirds,6' 5',200 lbs,R,R,100,San Diego Padres,SDP,2026,2026,,81761,Perfect,MLB 2026 Live  CL Mason Miller  SD,0,N,0,20,28,3,27,28,20,28,3,27,28,20,28,3,27,28,25,23,Normal,Normal,Normal,191,75,88,114,190,75,87,113,191,75,90,115,140,156,-,145,-,-,-,-,-,-,-,-,3,FB,100+,4-Mar,Normal,17,48,3,3,2,33,17,64,22,11,23,25,68,-,-,-,-,-,-,-,-,68,-,56,-,12,-,-,-,-,19,2,17,37,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,18.1,91,76,11,5,0,5,13,13,15,0,18,0,0,0,1,0,0,1,0,12,5,1.8,0,15,20,0,0,0,-0.9,-0.4,4.99,40,0,5,4,1,0,0,0,1.16,0.2,1.066,3,1,38.2,0,0,2,2,2,1,0,0,0,0,0,0,-0.4,0
1B,Eddie Murray,Eddie,Murray,Fairfax Firebirds,6' 2',200 lbs,S,R,100,Baltimore Orioles,BAL,1984,1980-1992,HOF,85757,Perfect,SwitchKnucklers - Hall of Fame  1B Eddie Murray  BAL  Peak,0,N,0,132,74,118,153,108,119,71,101,161,122,136,76,124,150,104,3,4,Groundball,Normal,Normal,1,1,1,1,1,1,1,1,1,1,1,1,16,-,-,-,-,-,-,-,-,-,-,-,1,NEU,90-92,SIDE,Normal,1,8,-,-,-,91,69,71,96,1,1,7,-,-,98,-,-,-,-,-,-,138,-,98,-,-,-,-,-,-,50,45,73,64,58,27,142,126,22,16,3,0,3,11,13,15,0,1,0,0,0,40,3,9.4,0,8,-8.2,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,69,616,63,550,3,45,0,9.01,0.5,1.016,0,0,612,0,0,120,116,11,8,9,5,4,1,1,0,0,0
CL,Robb Nen,Robb,Nen,Fairfax Firebirds,6' 4',200 lbs,R,R,101,San Francisco Giants,SFG,2000,1993-2004,,83906,Perfect,HOF Week - Snapshot  CL Robb Nen  SF  2000,0,N,0,1,3,1,3,1,1,3,1,3,1,1,3,1,3,1,28,13,Normal,Spray,Spray,148,106,125,138,160,95,97,130,139,117,151,144,75,-,137,94,-,153,-,-,-,-,-,-,4,FB,96-98,OTT,Normal,19,39,-,-,-,25,20,23,23,1,7,7,52,-,-,-,-,-,-,-,-,52,-,-,-,-,-,-,-,-,5,5,6,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,34.1,146,135,21,8,0,6,23,23,9,0,25,1,1,0,1,1,0,0,0,16,3,1.68,0,35,39,0,0,0,-0.3,-0.6,4.17,73,0,15,6,9,0,1,0,2,1,0.914,7,4,67.1,0,0,5,4,2,1,2,2,0,0,0,0,-0.4,0
RF,Mel Ott,Mel,Ott,Fairfax Firebirds,5' 9',170 lbs,L,R,101,New York Giants,SFG,1934,1921-1945,ME,86272,Perfect,All-Star Week Mission Reward  RF Mel Ott  NY1  1934,0,N,0,133,90,164,138,126,148,81,172,140,102,128,94,161,137,135,6,1,Normal,Normal,Normal,1,1,1,1,1,1,1,1,1,1,1,1,16,-,-,-,-,-,-,-,-,-,-,-,1,NEU,90-92,4-Mar,Normal,1,6,-,-,-,5,2,7,6,76,74,84,-,-,-,-,-,-,-,70,91,1,-,-,-,-,-,-,70,91,38,11,6,31,117,58,309,270,70,42,15,3,10,40,31,35,1,2,0,2,0,63,9,41.7,0,43,6.5,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,11,0,11,0,0,0,1.74,-0.3,0.995,0,0,57,0,0,11,11,0,0,2,0,1,0,3,0,0,-0.2
SP,Satchel Paige,Satchel,Paige,Fairfax Firebirds,6' 3',180 lbs,R,R,100,Kansas City Monarchs,KCM,1944,1921-1945,CS,84844,Perfect,Clubhouse - Negro League Star  SP Satchel Paige  KCM  1944,0,N,0,57,71,1,37,46,57,77,1,52,43,57,69,1,33,47,51,26,Normal,Spray,Normal,125,95,115,118,119,99,112,117,130,93,117,118,103,92,122,109,-,-,-,103,-,120,120,-,7,NEU,94-96,4-Mar,Normal,96,63,1,1,1,29,32,29,25,5,10,2,71,-,56,-,-,-,-,-,-,71,-,56,-,-,-,-,-,-,43,4,11,29,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,71.2,311,274,48,14,2,2,32,27,28,0,59,2,0,7,1,0,0,5,0,0,0,1.05,0,69,77,0,0,0,1.8,1.4,4.23,28,28,33,13,16,4,1,0,1.49,0.1,0.99,9,2,175.1,0,0,13,12,5,3,2,1,0,0,0,0,-1.4,0
CL,Jonathan Papelbon,Jonathan,Papelbon,Fairfax Firebirds,6' 5',230 lbs,R,R,100,Boston Red Sox,BOS,2007,2005-2014,BBR,84789,Perfect,Baseball Reference 1  CL Jonathan Papelbon  BOS  2007,0,N,0,1,3,1,3,1,1,3,1,3,1,1,3,1,3,1,27,4,Normal,Spray,Spray,142,85,141,111,157,73,150,107,130,95,133,114,137,-,-,93,-,128,-,-,-,-,-,-,3,EX FB,95-97,4-Mar,Normal,18,61,-,-,-,22,20,21,23,8,3,1,48,-,-,-,-,-,-,-,-,48,-,-,-,-,-,-,-,-,9,5,6,12,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,16,70,63,12,1,1,1,5,4,6,0,17,1,0,0,0,0,0,0,0,9,3,1.32,0,8,23,0,0,0,0.3,0.4,3.11,32,0,5,2,3,0,0,0,1.45,-0.6,0.711,2,0,31,0,0,2,2,1,0,0,0,0,0,0,0,-0.3,0
SP,Camilo Pascual,Camilo,Pascual,Fairfax Firebirds,5' 11',185 lbs,R,R,100,Washington Senators,MIN,1960,1946-1960,,84087,Perfect,Opening Day Heroes - Historical All-Star  SP Camilo Pascual  WS1  1960,0,Y,5,32,76,37,55,106,33,65,37,55,103,32,81,38,56,107,50,22,Normal,Normal,Normal,107,107,124,128,105,91,128,124,110,126,121,133,84,155,78,-,-,-,-,-,-,-,-,-,3,NEU,89-91,4-Mar,Normal,82,79,-,-,-,34,40,31,19,10,7,2,85,-,-,-,-,-,-,-,-,85,-,-,-,-,-,-,-,-,29,5,6,28,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,19.2,80,73,18,4,0,0,7,7,4,0,18,2,0,1,3,0,0,5,0,0,0,1.22,0,15,19,0,0,0,0.7,0.6,3.26,8,8,12,6,6,0,0,0,1.89,0,1.066,2,1,57,0,0,6,5,4,1,0,0,0,0,0,0,-0.4,0
RP,Arthur Rhodes,Arthur,Rhodes,Fairfax Firebirds,6' 2',190 lbs,L,L,100,Seattle Mariners,SEA,2002,1993-2004,,83327,Perfect,Snapshot  RP Arthur Rhodes  SEA  2002,0,N,0,1,2,1,2,1,1,2,1,2,1,1,3,1,3,1,24,14,Normal,Normal,Normal,144,123,99,104,122,140,104,53,151,118,97,125,79,128,99,116,-,-,-,-,-,-,-,-,4,NEU,90-92,4-Mar,Normal,19,115,-,-,-,33,20,25,23,3,7,9,62,-,-,-,-,-,-,-,-,62,-,-,-,-,-,-,-,-,5,4,6,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,44.1,202,178,30,13,1,4,27,26,21,0,41,1,0,2,5,0,0,3,0,18,10,0.87,0,58,31,0,0,0,0.2,-0.3,4.27,53,0,13,4,9,0,1,0,1.97,0.2,1.066,0,0,59.1,0,0,3,3,3,2,0,0,0,0,0,0,-0.7,0
RF,Frank Robinson,Frank,Robinson,Fairfax Firebirds,6' 1',185 lbs,R,R,100,Cincinnati Reds,CIN,1961,1961-1979,ME,85521,Perfect,60s Theme Week - Hardware Heroes  RF Frank Robinson  CIN  1961,0,N,0,116,114,126,103,115,121,118,99,136,130,115,113,136,95,111,4,5,Normal,Normal,Normal,1,1,1,1,1,1,1,1,1,1,1,1,16,-,-,-,-,-,-,-,-,-,-,-,1,NEU,90-92,4-Mar,Normal,1,22,-,-,-,60,45,78,54,107,113,96,-,-,-,-,57,-,136,121,134,106,-,-,-,57,-,136,121,134,71,83,102,85,116,63,301,277,75,49,14,3,9,35,35,20,0,1,1,2,0,53,7,38.1,0,37,2.3,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,145,267,6,257,4,1,0,1.85,-0.6,1.009,0,0,1280.1,0,0,225,217,34,21,27,8,45,9,52,2,0,-1.5
2B,Jackie Robinson,Jackie,Robinson,Fairfax Firebirds,5' 11',195 lbs,R,R,100,Brooklyn Dodgers,LAD,1949,1946-1960,ME,84013,Perfect,Celebrating 42 - Historical All-Star  2B Jackie Robinson  BRO  1949,0,N,0,128,126,88,97,140,122,120,82,98,140,130,128,90,97,140,115,112,Line Drive,Spray,Spray,1,1,1,3,1,1,1,3,1,1,1,3,16,-,-,-,-,-,-,-,-,-,-,-,1,NEU,90-92,OTT,Normal,1,1,-,-,-,111,102,89,114,87,103,81,-,-,92,139,119,-,110,-,-,160,-,92,139,119,-,110,-,-,107,104,106,117,105,63,291,262,72,50,12,8,2,22,41,23,0,0,5,1,0,58,5,35.6,0,34,-0.4,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,133,549,345,194,10,90,0,4.17,-0.8,0.99,0,0,1162,0,0,309,288,60,47,38,19,28,11,23,3,0,0
