POS,Name,First Name,Last Name,ORG,HT,WT,B,T,VAL,CTM,CFR,CYear,CEra,ST,CID,Tier,Title,L10,VAR,VLvl,BABIP,GAP,POW,EYE,K's,BA vL,GAP vL,POW vL,EYE vL,K vL,BA vR,GAP vR,POW vR,EYE vR,K vR,BUN,BFH,BBT,GBT,FBT,STU,CON,PBABIP,HRA,STU vL,CON vL,PBABIP vL,HRA vL,STU vR,CON vR,PBABIP vR,HRA vR,FB,CH,CB,SL,SI,SP,CT,FO,CC,SC,KC,KN,PIT,G/F,VELO,Slot,PT,STM,HLD,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,P,C,1B,2B,3B,SS,LF,CF,RF,P Pot,C Pot,1B Pot,2B Pot,3B Pot,SS Pot,LF Pot,CF Pot,RF Pot,SPE,SR,STE,RUN,G,GS,PA,AB,H,1B_1,2B_1,3B_1,HR,RBI,R,BB,IBB,HP,SH,SF,CI,K,GIDP,RC,WPA,wRC,wRAA,WAR,PI/PA,SB,CS,wSB,UBR,G_1,GS_1,W,L,HLD_1,SD,MD,IP,BF,AB_1,1B_2,2B_2,3B_2,HR_1,R_1,ER,BB_1,IBB_1,K_1,HP_1,SH_1,SF_1,WP,BK,CI_1,DP,GF,IR,IRS,pLi,PI,GB,FB_1,SB_1,CS_1,WPA_1,WAR_1,rWAR,SIERA,G_2,GS_2,TC,A,PO,E,DP_1,TP,RNG,ZR,EFF,SBA,RTO,IP_1,PB,CER,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,FRM,ARM
CL,Kenley Jansen,Kenley,Jansen,Columbus Arches,6' 5',265 lbs,S,R,100,Los Angeles Dodgers,LAD,2017,2015+,CS,85705,Perfect,Clubhouse - SwitchKnucklers - Historical All-Star  CL Kenley Jansen  LAD  2017,0,N,0,2,4,1,3,1,2,4,1,3,1,2,5,1,3,2,23,1,Normal,Normal,Normal,141,142,121,116,118,137,108,93,160,147,133,150,-,-,-,102,121,-,154,-,-,-,-,-,3,EX FB,95-97,OTT,Normal,19,48,-,-,-,27,20,23,23,3,9,9,55,-,-,-,-,-,-,-,-,55,-,-,-,-,-,-,-,-,13,4,6,22,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,33,142,127,21,5,1,4,15,14,11,0,24,2,0,2,2,0,0,3,0,13,3,0.93,0,28,44,0,0,0,-0.1,0.3,4.36,61,0,7,5,1,1,1,0,0.84,0,1.066,4,0,64.2,0,0,2,2,3,3,0,0,0,0,0,0,-0.7,0
SP,Josh Johnson,Josh,Johnson,Columbus Arches,6' 7',245 lbs,L,R,100,Florida Marlins,FLA,2010,2005-2014,ME,86275,Perfect,All-Star Week Mission Reward  SP Josh Johnson  FLO  2010,0,N,0,1,6,1,6,3,4,3,1,7,1,1,7,1,6,4,64,5,Normal,Normal,Normal,131,113,97,138,129,88,104,130,133,140,93,145,126,118,116,125,-,-,-,-,-,-,-,-,4,NEU,94-96,4-Mar,Normal,72,52,-,-,-,27,38,29,23,2,10,4,74,-,-,-,-,-,-,-,-,74,-,-,-,-,-,-,-,-,5,5,6,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,10,0,0,0,0,0,47.2,225,204,42,16,2,3,28,27,17,0,40,2,1,1,3,0,0,1,0,13,2,0.86,0,49,51,0,0,0,0.7,0,4.23,38,10,17,9,7,1,0,0,1.54,-0.1,0.948,10,2,93.2,0,0,4,4,5,4,0,0,0,0,0,0,-0.3,0
SP,Cliff Lee,Cliff,Lee,Columbus Arches,6' 3',205 lbs,L,L,100,Philadelphia Phillies,PHI,2011,2005-2014,BBR,85693,Perfect,June Gems - Baseball Reference 3  SP Cliff Lee  PHI  2011,0,N,0,10,17,17,13,9,6,18,27,7,5,12,17,14,15,11,54,5,Normal,Spray,Spray,126,128,94,118,109,150,115,119,132,121,89,118,111,111,104,-,132,-,72,-,-,-,-,-,5,NEU,91-93,4-Mar,Normal,84,63,-,-,-,24,14,20,23,1,3,5,45,-,-,-,-,-,-,-,-,45,-,-,-,-,-,-,-,-,55,54,67,50,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,23,99,90,15,3,2,2,7,7,7,0,20,1,0,1,1,1,0,0,0,41,4,1.14,0,16,33,0,0,0,0.2,0.6,3.67,64,0,9,5,3,1,0,0,1.25,-0.4,1.066,4,0,57.2,0,0,5,4,1,1,0,0,0,0,0,0,-0.5,0
2B,Joe Morgan,Joe,Morgan,Columbus Arches,5' 7',160 lbs,L,R,100,Cincinnati Reds,CIN,1974,1961-1979,PTCS,85155,Perfect,PTCS 2 - Hall of Fame  2B Joe Morgan  CIN  1974,0,N,0,98,113,113,200,107,124,97,96,189,88,92,119,120,204,116,78,70,Normal,Spray,Spray,1,1,1,7,1,1,1,7,1,1,1,7,16,-,-,-,-,-,-,-,-,-,-,-,1,GB,90-92,OTT,GB'er,1,7,-,-,-,103,113,82,94,2,9,2,-,-,-,129,-,-,-,-,-,159,-,-,129,-,-,-,-,-,112,109,118,108,47,12,75,63,13,9,3,0,1,8,8,10,0,1,1,0,0,18,0,7.2,0,6,-2,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,79,297,198,93,6,43,0,3.66,-1.4,0.99,0,0,715,0,0,196,183,36,26,20,7,15,7,13,2,0,0
1B,Eddie Murray,Eddie,Murray,Columbus Arches,6' 2',200 lbs,S,R,100,Baltimore Orioles,BAL,1984,1980-1992,HOF,85757,Perfect,SwitchKnucklers - Hall of Fame  1B Eddie Murray  BAL  Peak,0,N,0,132,74,118,153,108,119,71,101,161,122,136,76,124,150,104,3,4,Groundball,Normal,Normal,1,1,1,1,1,1,1,1,1,1,1,1,16,-,-,-,-,-,-,-,-,-,-,-,1,NEU,90-92,SIDE,Normal,1,8,-,-,-,91,69,71,96,1,1,7,-,-,98,-,-,-,-,-,-,138,-,98,-,-,-,-,-,-,50,45,73,64,105,95,342,305,87,65,16,2,4,31,41,32,0,2,0,3,0,53,7,43.1,0,43,3.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,99,941,65,873,3,81,0,9.26,3.1,1.037,0,0,911.1,0,0,186,183,13,12,3,3,6,0,10,0,0,0
SP,Satchel Paige,Satchel,Paige,Columbus Arches,6' 3',180 lbs,R,R,100,Kansas City Monarchs,KCM,1944,1921-1945,CS,84844,Perfect,Clubhouse - Negro League Star  SP Satchel Paige  KCM  1944,0,N,0,57,71,1,37,46,57,77,1,52,43,57,69,1,33,47,51,26,Normal,Spray,Normal,125,95,115,118,119,99,112,117,130,93,117,118,103,92,122,109,-,-,-,103,-,120,120,-,7,NEU,94-96,4-Mar,Normal,96,63,1,1,1,29,32,29,25,5,10,2,71,-,56,-,-,-,-,-,-,71,-,56,-,-,-,-,-,-,43,4,11,29,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,14,0,0,0,0,0,64.2,277,251,46,12,3,8,36,32,19,0,57,3,0,4,2,1,0,10,0,13,3,1.01,0,67,60,0,0,0,0.6,0.3,3.76,35,14,22,9,11,2,0,0,1.51,-0.7,0.853,7,2,119,0,0,11,8,4,2,0,0,0,0,0,0,-0.5,0
RF,Frank Robinson,Frank,Robinson,Columbus Arches,6' 1',185 lbs,R,R,100,Cincinnati Reds,CIN,1961,1961-1979,ME,85521,Perfect,60s Theme Week - Hardware Heroes  RF Frank Robinson  CIN  1961,0,N,0,116,114,126,103,115,121,118,99,136,130,115,113,136,95,111,4,5,Normal,Normal,Normal,1,1,1,1,1,1,1,1,1,1,1,1,16,-,-,-,-,-,-,-,-,-,-,-,1,NEU,90-92,4-Mar,Normal,1,22,-,-,-,60,45,78,54,107,113,96,-,-,-,-,57,-,136,121,134,106,-,-,-,57,-,136,121,134,71,83,102,85,93,67,266,247,62,36,16,3,7,27,29,17,0,0,0,2,0,50,7,29.9,0,29,-1.6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,122,265,8,252,5,0,0,2.17,0.2,1,0,0,1077.2,0,0,210,209,47,29,31,10,27,6,33,0,0,-1.2
SP,CC Sabathia,CC,Sabathia,Columbus Arches,6' 6',300 lbs,L,L,101,Milwaukee Brewers,MIL,2008,2005-2014,ME,86350,Perfect,Trade Deadliners - Baseball Reference 6  SP CC Sabathia  MIL  2008,0,N,0,71,66,110,4,60,120,10,10,4,31,48,74,140,4,65,28,1,Normal,Pull,Pull,127,126,127,139,161,111,115,160,116,131,131,131,130,111,-,104,136,-,-,-,-,-,-,-,4,NEU,97-99,4-Mar,Normal,105,62,-,-,-,27,14,20,20,5,6,4,48,-,-,-,-,-,-,-,-,48,-,-,-,-,-,-,-,-,12,4,6,20,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0,0,0,0,0,60,250,229,41,10,0,6,28,27,17,0,63,2,0,2,1,0,0,5,0,0,0,0.97,0,58,49,0,0,0,1.3,1,3.15,36,36,29,17,11,1,0,0,1.17,1.1,0.999,13,5,215,0,0,13,12,5,3,2,1,0,0,0,0,-3,0
SP,Johan Santana,Johan,Santana,Columbus Arches,6' 0',210 lbs,L,L,101,Minnesota Twins,MIN,2006,2005-2014,CS,86278,Perfect,Clubhouse - Historical All-Star  SP Johan Santana  MIN  2006,0,N,0,1,2,1,2,1,1,1,1,1,1,1,3,1,3,1,25,1,Normal,Spray,Spray,141,120,124,119,124,110,108,115,147,124,130,121,121,-,-,117,-,-,-,-,158,-,-,-,3,FB,93-95,4-Mar,Normal,96,66,-,-,-,35,18,25,23,4,1,5,62,-,-,-,-,-,-,-,-,62,-,-,-,-,-,-,-,-,5,3,6,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0,55,231,215,34,11,1,10,27,27,14,0,47,0,1,1,2,0,0,5,0,0,0,0.99,0,63,47,0,0,0,0.3,0.8,3.72,31,31,29,16,10,3,1,0,1.23,0.7,0.933,16,6,190.1,0,0,14,12,9,6,0,0,0,0,0,0,-1.5,0
SS,Ozzie Smith,Ozzie,Smith,Columbus Arches,5' 11',150 lbs,S,R,100,St. Louis Cardinals,STL,1987,1980-1992,CS,86250,Perfect,Clubhouse - All-Time Legend  SS Ozzie Smith  STL  Peak,0,N,0,105,83,35,108,202,110,87,48,105,200,103,82,31,109,203,121,119,Groundball,Spray,Spray,1,1,1,1,1,1,1,1,1,1,1,1,16,-,-,-,-,-,-,-,-,-,-,-,1,NEU,89-91,4-Mar,Normal,1,23,-,-,-,125,120,122,125,10,10,6,-,-,-,-,-,150,-,-,-,171,-,-,-,-,150,-,-,-,115,112,117,120,111,89,326,272,66,54,11,0,1,19,24,23,0,1,26,4,0,37,3,27.2,0,19,-19.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,138,560,392,155,13,83,0,3.99,7,1.035,0,0,1234.1,0,0,364,350,59,45,38,24,32,10,22,2,0,0
3B,Arky Vaughan,Arky,Vaughan,Columbus Arches,5' 10',175 lbs,L,R,101,Pittsburgh Pirates,PIT,1935,1921-1945,,85021,Perfect,Heart Attack - Historical All-Star  SS Arky Vaughan  PIT  1935,0,N,0,131,90,101,149,169,148,84,77,140,179,125,93,113,152,166,38,4,Normal,Spray,Spray,1,1,1,3,1,1,1,3,1,1,1,3,16,-,-,-,-,-,-,-,-,-,-,-,1,NEU,90-92,4-Mar,Normal,1,6,-,-,-,105,68,97,84,6,4,4,-,-,-,-,102,98,-,-,-,148,-,-,-,102,98,-,-,-,67,46,40,81,104,91,353,310,110,85,17,3,5,43,51,35,0,2,2,4,0,36,2,66,0,62,20.6,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,112,335,225,91,19,28,0,2.82,-7.9,0.959,0,0,1010,0,0,276,250,32,21,20,8,20,3,19,0,0,-0.2
RF,Jordan Walker,Jordan,Walker,Columbus Arches,6' 5',250 lbs,R,R,100,St. Louis Cardinals,STL,2026,2026,CS,86288,Perfect,Clubhouse - HR Derby Winner  RF Jordan Walker  STL  2026,0,N,0,90,75,198,106,100,90,75,190,125,100,90,75,200,100,100,29,21,Flyball,Pull,Pull,1,1,1,4,1,1,1,4,1,1,1,4,17,-,-,-,-,-,-,-,-,-,-,-,1,NEU,93-95,4-Mar,Normal,1,19,-,-,-,10,10,5,1,70,75,120,-,-,-,-,-,-,94,-,102,17,-,-,-,-,-,94,-,102,108,67,87,90,102,68,286,264,63,45,10,0,8,33,31,19,1,1,0,2,0,54,6,27.7,0,26,-7.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,35,90,1,89,0,0,0,2.62,-0.2,0.984,0,0,308.2,0,0,72,72,16,8,13,4,14,4,8,1,0,0.6
1B,Hank Aaron,Hank,Aaron,Denver Highlanders,6' 0',180 lbs,R,R,102,Milwaukee Braves,ATL,1959,1946-1960,CS,86655,Perfect,Clubhouse - Super Utility  RF Hank Aaron  ML1  1959,0,N,0,136,123,181,97,134,111,89,210,111,168,145,137,172,94,123,4,16,Normal,Pull,Pull,1,1,1,7,1,1,1,7,1,1,1,7,16,-,-,-,-,-,-,-,-,-,-,-,1,GB,90-92,OTT,GB'er,1,19,-,-,-,56,52,70,39,63,92,98,-,-,75,47,51,-,85,57,87,105,-,75,47,51,-,85,57,87,69,48,109,117,119,93,359,327,81,52,17,0,12,42,58,26,0,4,0,2,0,52,9,40.6,0,41,-1.2,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,Grover Cleveland Alexander,Grover Cleveland,Alexander,Denver Highlanders,6' 1',185 lbs,R,R,101,Philadelphia Phillies,PHI,1911,2026,PTCS,86472,Perfect,PTCS 5 - Rookie Sensation  SP Grover Cleveland Alexander  PHI  1911,0,N,0,53,117,70,58,71,62,132,55,71,71,50,112,74,50,72,5,8,Line Drive,Normal,Normal,132,119,138,141,116,118,130,160,145,120,144,125,-,137,115,-,131,-,-,-,-,117,-,-,4,NEU,91-93,4-Mar,Normal,94,59,-,-,-,28,74,42,24,6,9,1,95,-,-,-,-,-,-,-,-,95,-,-,-,-,-,-,-,-,69,94,81,75,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0,0,0,0,0,118.2,522,468,90,26,6,7,57,54,44,0,81,9,0,1,3,0,0,14,0,0,0,0.94,0,138,116,0,0,0,1.8,1.9,4.64,35,35,34,20,14,0,1,0,1.4,0.1,1.129,18,4,218.1,0,0,19,15,3,2,2,2,0,0,0,0,-3.1,0
C,Johnny Bench,Johnny,Bench,Denver Highlanders,6' 1',210 lbs,R,R,100,Cincinnati Reds,CIN,1972,1961-1979,,82755,Perfect,Hardware Heroes  C Johnny Bench  CIN  1972,0,N,0,84,83,122,121,92,66,52,130,140,100,89,91,120,115,90,4,9,Flyball,Normal,Normal,1,1,1,3,1,1,1,3,1,1,2,3,16,-,-,-,-,-,-,-,-,-,-,-,1,NEU,90-92,4-Mar,Normal,1,15,102,98,111,46,43,61,31,54,54,67,-,115,73,-,37,-,61,-,58,93,115,73,-,37,-,61,-,58,40,43,58,46,30,5,44,41,7,7,0,0,0,2,5,3,0,0,0,0,0,11,0,1.8,0,0,-4.7,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,69,572,32,539,1,3,0,8.24,2.6,1.1,38,13,624,1,352,30,28,6,6,1,1,0,0,0,0,-2,0
C,Roy Campanella,Roy,Campanella,Denver Highlanders,5' 9',190 lbs,R,R,100,Brooklyn Dodgers,LAD,1951,1946-1960,,82762,Perfect,Icon Pre-Orders - Hardware Heroes  C Roy Campanella  BRO  1951,0,N,0,105,102,125,72,93,119,116,130,75,104,100,98,123,72,90,4,1,Flyball,Normal,Normal,1,1,1,4,1,1,1,4,1,1,1,4,16,17,17,-,-,-,-,-,-,-,-,-,3,NEU,90-92,4-Mar,Normal,1,6,94,92,114,10,4,8,4,8,8,5,-,110,-,-,-,-,-,-,-,12,110,-,-,-,-,-,-,-,12,13,9,29,94,93,281,269,63,39,15,0,9,37,22,7,0,2,0,3,0,72,6,25.6,0,23,-9.5,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,93,797,44,750,3,11,0,8.53,0.6,1.032,53,14,837.1,5,409,40,37,8,7,0,0,0,0,0,0,-1,0
RP,Tony Fossas,Tony,Fossas,Denver Highlanders,6' 0',185 lbs,L,L,99,St. Louis Cardinals,STL,1995,1993-2004,,83324,Diamond,Veteran Presence  RP Tony Fossas  STL  1995,0,N,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,53,Normal,Spray,Spray,100,114,76,117,137,128,88,129,91,110,72,115,102,-,-,88,-,-,-,-,-,-,-,-,2,EX FB,89-91,4-Mar,Normal,13,101,-,-,-,35,20,26,23,6,8,4,65,-,-,-,-,-,-,-,-,65,-,-,-,-,-,-,-,-,5,3,6,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,16,66,61,8,4,0,3,8,8,4,0,11,0,0,1,0,0,0,1,0,14,2,0.72,0,17,19,0,0,0,-0.1,0.1,4.23,52,0,4,1,2,1,0,0,0.51,-0.4,0.533,0,0,53.1,0,0,1,1,1,0,0,0,0,0,0,0,-1.1,0
2B,Johnny Hodapp,Johnny,Hodapp,Denver Highlanders,6' 0',185 lbs,R,R,97,Cleveland Guardians,CLE,1930,1921-1945,PTCS,86475,Diamond,PTCS 5 - Unsung Heroes  2B Johnny Hodapp  CLE  1930,0,N,0,146,159,80,56,160,170,139,110,64,160,138,166,70,52,160,89,67,Line Drive,Normal,Normal,1,1,1,7,1,1,1,7,1,1,1,7,16,-,-,-,-,-,-,-,-,-,-,-,1,GB,90-92,4-Mar,GB'er,1,11,-,-,-,101,62,72,110,10,6,2,-,-,-,115,86,-,-,-,-,141,-,-,115,86,-,-,-,-,67,44,44,84,38,14,71,63,14,8,5,0,1,6,9,5,0,1,0,2,0,15,2,6.2,0,5,-2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,19,105,67,36,2,17,0,4.29,-1.7,0.968,0,0,216,0,0,73,68,9,6,4,2,7,0,2,0,0,0
RP,Trevor Hoffman,Trevor,Hoffman,Denver Highlanders,6' 1',200 lbs,R,R,100,San Diego Padres,SDP,1994,1993-2004,ME,83299,Perfect,Live Collection Reward - Hall of Fame  CL Trevor Hoffman  SD  1994,0,N,0,1,3,1,3,2,1,3,1,3,2,1,3,1,3,2,21,32,Normal,Spray,Spray,116,81,118,130,113,77,115,140,118,85,121,122,78,152,93,92,-,-,-,-,-,-,-,-,4,EX FB,90-92,4-Mar,Normal,12,93,-,-,-,25,20,22,23,3,9,2,52,-,-,-,-,-,-,-,-,52,-,-,-,-,-,-,-,-,7,4,6,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,28.2,132,117,20,5,1,8,20,20,14,0,20,0,0,1,0,1,0,2,0,20,7,1.65,0,24,40,0,0,0,-1.2,-0.6,4.97,72,0,9,5,4,0,0,0,1.46,0.6,1.066,2,1,55.1,0,0,7,7,1,0,0,0,0,0,0,0,-0.9,0
RP,Carl Hubbell,Carl,Hubbell,Denver Highlanders,6' 0',170 lbs,R,L,100,New York Giants,SFG,1934,1921-1945,ME,83325,Perfect,Live NL Collection - Historical All-Star  SP Carl Hubbell  NY1  1934,0,N,0,3,45,1,32,28,3,47,1,28,28,4,45,1,33,28,78,33,Normal,Spray,Spray,82,146,125,111,75,150,97,120,84,144,134,102,75,-,115,-,-,-,-,-,-,93,-,-,3,FB,89-91,4-Mar,Finesse,103,72,-,-,-,27,29,28,27,3,1,8,66,-,-,-,-,-,-,-,-,66,-,-,-,-,-,-,-,-,8,14,6,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,34.1,145,137,27,6,0,3,18,18,7,0,24,1,0,0,0,0,0,2,0,12,2,0.62,0,32,41,0,0,0,0.3,0.1,4.1,59,0,21,17,3,1,0,0,1.93,1.2,1.003,4,3,93.1,0,0,17,13,3,3,1,1,0,0,0,0,-0.4,0
RP,Tex Hughson,Tex,Hughson,Denver Highlanders,6' 3',200 lbs,R,R,100,Boston Red Sox,BOS,1944,1921-1945,CS,85819,Perfect,Clubhouse - Historical All-Star  SP Tex Hughson  BOS  1944,0,N,0,8,11,1,27,10,5,19,1,33,6,10,9,2,25,12,96,10,Normal,Spray,Spray,106,126,116,117,91,122,129,107,122,130,106,142,-,79,112,94,122,-,-,-,-,95,84,-,6,EX FB,90-92,4-Mar,Normal,99,62,-,-,-,29,36,29,23,10,9,2,74,-,-,-,-,-,-,-,-,74,-,-,-,-,-,-,-,-,11,4,6,18,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,46.2,196,172,37,5,0,8,24,23,14,0,31,4,0,6,1,0,0,9,0,22,11,0.93,0,46,51,0,0,0,-0.5,0.1,4.48,64,0,13,7,6,0,1,0,1.31,0.7,1.066,5,2,89.1,0,0,9,8,1,1,0,0,0,0,0,0,-0.5,0
SP,Josh Johnson,Josh,Johnson,Denver Highlanders,6' 7',245 lbs,L,R,100,Florida Marlins,FLA,2010,2005-2014,ME,86275,Perfect,All-Star Week Mission Reward  SP Josh Johnson  FLO  2010,0,N,0,1,6,1,6,3,4,3,1,7,1,1,7,1,6,4,64,5,Normal,Normal,Normal,131,113,97,138,129,88,104,130,133,140,93,145,126,118,116,125,-,-,-,-,-,-,-,-,4,NEU,94-96,4-Mar,Normal,72,52,-,-,-,27,38,29,23,2,10,4,74,-,-,-,-,-,-,-,-,74,-,-,-,-,-,-,-,-,5,5,6,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0,81.1,372,317,56,18,1,6,42,42,47,0,70,6,0,2,4,0,0,3,0,0,0,1.03,0,83,83,0,0,0,0.8,1,4.66,31,31,32,16,16,0,0,0,1.69,0.3,1.066,12,2,170.2,0,0,17,16,6,4,1,1,0,0,0,0,-2.4,0
CF,Willie Mays,Willie,Mays,Denver Highlanders,5' 11',180 lbs,R,R,100,New York Giants,SFG,1954,1946-1960,,84386,Perfect,Hardware Heroes  CF Willie Mays  NY1  1954,0,N,0,121,109,120,84,97,111,81,133,117,111,124,122,116,74,94,14,5,Groundball,Normal,Normal,1,1,1,1,1,1,1,1,1,1,1,1,16,-,-,-,-,-,-,-,-,-,-,-,1,NEU,90-92,OTT,Normal,1,21,-,-,-,5,1,4,7,111,91,89,-,-,-,-,-,-,-,123,-,3,-,-,-,-,-,-,123,-,102,54,65,112,103,98,322,288,67,49,10,2,6,31,33,30,0,2,0,2,0,67,9,30.3,0,30,-7.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,98,223,4,219,0,0,0,2.26,0.4,0.99,0,0,888.2,0,0,172,169,36,28,44,14,35,7,49,1,0,-2.1
RP,Andrew Miller,Andrew,Miller,Denver Highlanders,6' 7',200 lbs,L,L,100,Boston Red Sox,BOS,2014,2005-2014,,85427,Perfect,May Birthdays - Historical All-Star  RP Andrew Miller  BOS  2014,0,N,0,9,3,1,3,1,7,3,1,3,1,10,4,1,3,1,25,58,Normal,Normal,Normal,140,80,128,119,160,98,112,106,134,74,133,135,124,-,-,117,108,-,-,-,-,-,-,-,3,EX GB,93-95,4-Mar,GB'er,12,79,-,-,-,23,20,22,23,8,5,2,50,-,-,-,-,-,-,-,-,50,-,-,-,-,-,-,-,-,16,5,6,27,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,15,67,60,12,2,1,0,4,2,6,0,15,1,0,0,0,0,0,1,0,10,2,1.75,0,17,12,0,0,0,0.4,0.6,3.78,60,0,10,5,4,1,0,0,1.47,-0.2,0.761,2,1,55,0,0,7,5,0,0,1,1,0,0,0,0,-0.7,0
SS,Dobie Moore,Dobie,Moore,Denver Highlanders,5' 10',180 lbs,R,R,100,Kansas City Monarchs,KCM,1924,1921-1945,CS,84870,Perfect,Clubhouse - Negro League Star  SS Dobie Moore  KCM  1924,0,N,0,125,122,96,83,114,133,127,101,87,120,122,120,95,82,112,76,67,Normal,Pull,Normal,1,1,19,1,1,1,19,1,1,1,19,1,16,-,-,-,-,-,-,-,-,-,-,-,1,NEU,90-92,4-Mar,Normal,1,1,40,35,39,113,89,99,111,55,62,68,-,-,-,136,-,119,-,-,-,158,-,-,136,-,119,-,-,-,79,67,84,81,109,91,301,274,80,44,18,13,5,45,40,23,0,2,0,2,0,48,2,50.1,0,47,11.5,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,142,538,364,157,17,90,0,3.7,-2.1,1.004,0,0,1268.2,0,0,358,335,53,40,48,19,31,9,24,0,0,-0.2
